dataset_id,query,treatment_case,bf_cost_multiplier,model,seed_count,median_adjusted_speedup_vs_baseline,geomean_adjusted_speedup_vs_baseline,seed_win_rate
tpcds_sf100_t8,Q09,4,8,cpu_share,20,0.997679814,1.00205286,0.1
tpcds_sf100_t8,Q10,2,1,cpu_share,20,1,0.994749459,0
tpcds_sf100_t8,Q10,2,1.5,cpu_share,20,0.999884169,0.994641225,0
tpcds_sf100_t8,Q10,2,2,cpu_share,20,0.999768365,0.994533015,0
tpcds_sf100_t8,Q10,2,4,cpu_share,20,0.999305418,0.994100409,0
tpcds_sf100_t8,Q10,2,8,cpu_share,20,0.998380808,0.99323633,0
tpcds_sf100_t8,Q10,4,1,cpu_share,20,1.63716814,1.64910569,1
tpcds_sf100_t8,Q10,4,1.5,cpu_share,20,1.56904476,1.57993053,1
tpcds_sf100_t8,Q10,4,2,cpu_share,20,1.5063642,1.51632749,1
tpcds_sf100_t8,Q10,4,4,cpu_share,20,1.29882173,1.30603605,1
tpcds_sf100_t8,Q10,4,8,cpu_share,20,1.01824118,1.02246844,0.95
tpcds_sf100_t8,Q11,2,1,cpu_share,20,1.08013937,1.07809402,1
tpcds_sf100_t8,Q11,2,1.5,cpu_share,20,1.0381213,1.03894298,1
tpcds_sf100_t8,Q11,2,2,cpu_share,20,1.00271935,1.00254899,0.55
tpcds_sf100_t8,Q11,2,4,cpu_share,20,0.876750893,0.879419668,0
tpcds_sf100_t8,Q11,2,8,cpu_share,20,0.70499005,0.706177695,0
tpcds_sf100_t8,Q11,4,1,cpu_share,20,1.06986185,1.06376574,1
tpcds_sf100_t8,Q11,4,1.5,cpu_share,20,0.985599827,0.980293065,0.45
tpcds_sf100_t8,Q11,4,2,cpu_share,20,0.912036255,0.908984173,0
tpcds_sf100_t8,Q11,4,4,cpu_share,20,0.701673429,0.704176707,0
tpcds_sf100_t8,Q11,4,8,cpu_share,20,0.484897737,0.48550423,0
tpcds_sf100_t8,Q12,2,1,cpu_share,20,1.19230769,1.19230769,1
tpcds_sf100_t8,Q12,2,1.5,cpu_share,20,1.1692464,1.16941609,1
tpcds_sf100_t8,Q12,2,2,cpu_share,20,1.14706594,1.14739197,1
tpcds_sf100_t8,Q12,2,4,cpu_share,20,1.06620961,1.06704894,1
tpcds_sf100_t8,Q12,2,8,cpu_share,20,0.934597851,0.936086005,0
tpcds_sf100_t8,Q12,4,1,cpu_share,20,1.19230769,1.19230769,1
tpcds_sf100_t8,Q12,4,1.5,cpu_share,20,1.150242,1.15033443,1
tpcds_sf100_t8,Q12,4,2,cpu_share,20,1.11104732,1.1112203,1
tpcds_sf100_t8,Q12,4,4,cpu_share,20,0.977800818,0.978206762,0
tpcds_sf100_t8,Q12,4,8,cpu_share,20,0.788693181,0.789318102,0
tpcds_sf100_t8,Q13,2,1,cpu_share,20,0.94875,0.950719525,0
tpcds_sf100_t8,Q13,2,1.5,cpu_share,20,0.929225469,0.931789874,0
tpcds_sf100_t8,Q13,2,2,cpu_share,20,0.910776271,0.9136063,0
tpcds_sf100_t8,Q13,2,4,cpu_share,20,0.843399262,0.847508517,0
tpcds_sf100_t8,Q13,2,8,cpu_share,20,0.738063923,0.740533525,0
tpcds_sf100_t8,Q13,4,1,cpu_share,20,0.893271462,0.913771148,0.2
tpcds_sf100_t8,Q13,4,1.5,cpu_share,20,0.73374896,0.751872266,0
tpcds_sf100_t8,Q13,4,2,cpu_share,20,0.622569149,0.638728271,0
tpcds_sf100_t8,Q13,4,4,cpu_share,20,0.387629918,0.398758063,0
tpcds_sf100_t8,Q13,4,8,cpu_share,20,0.220904376,0.227695933,0
tpcds_sf100_t8,Q14,2,1,cpu_share,20,1.00082418,1.00133815,0.5
tpcds_sf100_t8,Q14,2,1.5,cpu_share,20,0.985818899,0.986389361,0.15
tpcds_sf100_t8,Q14,2,2,cpu_share,20,0.971256923,0.971880357,0.05
tpcds_sf100_t8,Q14,2,4,cpu_share,20,0.917164289,0.917875588,0
tpcds_sf100_t8,Q14,2,8,cpu_share,20,0.825443458,0.826070908,0
tpcds_sf100_t8,Q14,4,1,cpu_share,20,0.989603193,0.987216923,0.1
tpcds_sf100_t8,Q14,4,1.5,cpu_share,20,0.968976483,0.96683819,0.05
tpcds_sf100_t8,Q14,4,2,cpu_share,20,0.949077681,0.947283818,0
tpcds_sf100_t8,Q14,4,4,cpu_share,20,0.877036212,0.87638437,0
tpcds_sf100_t8,Q14,4,8,cpu_share,20,0.76314086,0.76227966,0
tpcds_sf100_t8,Q15,2,1,cpu_share,20,1,0.932490593,0.1
tpcds_sf100_t8,Q15,2,1.5,cpu_share,20,0.988645796,0.921949767,0.1
tpcds_sf100_t8,Q15,2,2,cpu_share,20,0.977546532,0.911644593,0.1
tpcds_sf100_t8,Q15,2,4,cpu_share,20,0.935534544,0.872629118,0.1
tpcds_sf100_t8,Q15,2,8,cpu_share,20,0.861486393,0.803826964,0.1
tpcds_sf100_t8,Q15,4,1,cpu_share,20,0.87804878,0.869538706,0
tpcds_sf100_t8,Q15,4,1.5,cpu_share,20,0.867118042,0.858697008,0
tpcds_sf100_t8,Q15,4,2,cpu_share,20,0.856456152,0.848122348,0
tpcds_sf100_t8,Q15,4,4,cpu_share,20,0.816307979,0.80830603,0
tpcds_sf100_t8,Q15,4,8,cpu_share,20,0.746337153,0.73892649,0
tpcds_sf100_t8,Q16,2,1,cpu_share,20,1.32258065,1.182642,0.6
tpcds_sf100_t8,Q16,2,1.5,cpu_share,20,1.25940592,1.12999149,0.6
tpcds_sf100_t8,Q16,2,2,cpu_share,20,1.20199131,1.08186913,0.6
tpcds_sf100_t8,Q16,2,4,cpu_share,20,1.01660826,0.924629701,0.6
tpcds_sf100_t8,Q16,2,8,cpu_share,20,0.776950415,0.716807719,0
tpcds_sf100_t8,Q16,4,1,cpu_share,20,1.32258065,1.182642,0.6
tpcds_sf100_t8,Q16,4,1.5,cpu_share,20,1.25511269,1.12630276,0.6
tpcds_sf100_t8,Q16,4,2,cpu_share,20,1.19419403,1.07512433,0.6
tpcds_sf100_t8,Q16,4,4,cpu_share,20,1.00004055,0.909971746,0.5
tpcds_sf100_t8,Q16,4,8,cpu_share,20,0.754655105,0.696464707,0
tpcds_sf100_t8,Q17,2,1,cpu_share,20,2.31828794,2.22355959,1
tpcds_sf100_t8,Q17,2,1.5,cpu_share,20,2.18987534,2.09863422,1
tpcds_sf100_t8,Q17,2,2,cpu_share,20,2.0750259,1.98707849,1
tpcds_sf100_t8,Q17,2,4,cpu_share,20,1.71563411,1.63905819,1
tpcds_sf100_t8,Q17,2,8,cpu_share,20,1.27491047,1.21448137,0.6
tpcds_sf100_t8,Q17,4,1,cpu_share,20,2.15380664,2.09173979,1
tpcds_sf100_t8,Q17,4,1.5,cpu_share,20,1.93234945,1.87446716,1
tpcds_sf100_t8,Q17,4,2,cpu_share,20,1.75230737,1.69817954,1
tpcds_sf100_t8,Q17,4,4,cpu_share,20,1.2769309,1.23427617,0.65
tpcds_sf100_t8,Q17,4,8,cpu_share,20,0.828126939,0.79844885,0.3
tpcds_sf100_t8,Q18,2,1,cpu_share,20,1.56944444,1.61311541,1
tpcds_sf100_t8,Q18,2,1.5,cpu_share,20,1.42922578,1.48338548,1
tpcds_sf100_t8,Q18,2,2,cpu_share,20,1.32451346,1.37307473,1
tpcds_sf100_t8,Q18,2,4,cpu_share,20,1.03436919,1.05868401,0.55
tpcds_sf100_t8,Q18,2,8,cpu_share,20,0.695392792,0.726582428,0.15
tpcds_sf100_t8,Q18,4,1,cpu_share,20,1.56944444,1.59260442,1
tpcds_sf100_t8,Q18,4,1.5,cpu_share,20,1.39737734,1.43133485,1
tpcds_sf100_t8,Q18,4,2,cpu_share,20,1.2593263,1.30003876,0.9
tpcds_sf100_t8,Q18,4,4,cpu_share,20,0.914309654,0.952076474,0.3
tpcds_sf100_t8,Q18,4,8,cpu_share,20,0.602430276,0.621002314,0.15
tpcds_sf100_t8,Q19,2,1,cpu_share,20,1.63888889,1.64303916,1
tpcds_sf100_t8,Q19,2,1.5,cpu_share,20,1.56411525,1.5702914,1
tpcds_sf100_t8,Q19,2,2,cpu_share,20,1.49593346,1.50374821,1
tpcds_sf100_t8,Q19,2,4,cpu_share,20,1.27419886,1.28600222,1
tpcds_sf100_t8,Q19,2,8,cpu_share,20,0.983513337,0.997578539,0.35
tpcds_sf100_t8,Q19,4,1,cpu_share,20,1.63888889,1.64303916,1
tpcds_sf100_t8,Q19,4,1.5,cpu_share,20,1.55617501,1.56128096,1
tpcds_sf100_t8,Q19,4,2,cpu_share,20,1.48149506,1.48731256,1
tpcds_sf100_t8,Q19,4,4,cpu_share,20,1.24336924,1.25056885,0.9
tpcds_sf100_t8,Q19,4,8,cpu_share,20,0.937127847,0.948933609,0.35
tpcds_sf100_t8,Q20,2,1,cpu_share,20,1,0.872569765,0
tpcds_sf100_t8,Q20,2,1.5,cpu_share,20,0.987892108,0.862111362,0
tpcds_sf100_t8,Q20,2,2,cpu_share,20,0.976073912,0.851900709,0
tpcds_sf100_t8,Q20,2,4,cpu_share,20,0.931499642,0.813367482,0
tpcds_sf100_t8,Q20,2,8,cpu_share,20,0.853542414,0.745891562,0
tpcds_sf100_t8,Q20,4,1,cpu_share,20,1,0.872569765,0
tpcds_sf100_t8,Q20,4,1.5,cpu_share,20,0.986357228,0.860749905,0
tpcds_sf100_t8,Q20,4,2,cpu_share,20,0.973081696,0.849246003,0
tpcds_sf100_t8,Q20,4,4,cpu_share,20,0.923370559,0.806149438,0
tpcds_sf100_t8,Q20,4,8,cpu_share,20,0.837773113,0.731869652,0
tpcds_sf100_t8,Q21,2,1,cpu_share,20,1.47619048,1.47619048,1
tpcds_sf100_t8,Q21,2,1.5,cpu_share,20,1.31382674,1.32758063,1
tpcds_sf100_t8,Q21,2,2,cpu_share,20,1.18364014,1.20632607,1
tpcds_sf100_t8,Q21,2,4,cpu_share,20,0.84766208,0.884091696,0
tpcds_sf100_t8,Q21,2,8,cpu_share,20,0.540703224,0.57674343,0
tpcds_sf100_t8,Q21,4,1,cpu_share,20,1,1,0
tpcds_sf100_t8,Q21,4,1.5,cpu_share,20,0.864979049,0.872301666,0
tpcds_sf100_t8,Q21,4,2,cpu_share,20,0.762082019,0.773593819,0
tpcds_sf100_t8,Q21,4,4,cpu_share,20,0.516373144,0.532724906,0
tpcds_sf100_t8,Q21,4,8,cpu_share,20,0.313935999,0.328414114,0
tpcds_sf100_t8,Q22,2,1,cpu_share,20,0.989106431,0.99212052,0
tpcds_sf100_t8,Q22,2,1.5,cpu_share,20,0.985524829,0.98847454,0
tpcds_sf100_t8,Q22,2,2,cpu_share,20,0.981969072,0.984855262,0
tpcds_sf100_t8,Q22,2,4,cpu_share,20,0.96799224,0.970639389,0
tpcds_sf100_t8,Q22,2,8,cpu_share,20,0.9411318,0.943404408,0
tpcds_sf100_t8,Q22,4,1,cpu_share,20,0.989106431,0.991843679,0
tpcds_sf100_t8,Q22,4,1.5,cpu_share,20,0.985486821,0.98819796,0
tpcds_sf100_t8,Q22,4,2,cpu_share,20,0.981893606,0.984578946,0
tpcds_sf100_t8,Q22,4,4,cpu_share,20,0.967779009,0.970364165,0
tpcds_sf100_t8,Q22,4,8,cpu_share,20,0.940733168,0.943131501,0
tpcds_sf100_t8,Q23,2,1,cpu_share,20,0.986039095,0.986251737,0.05
tpcds_sf100_t8,Q23,2,1.5,cpu_share,20,0.977245717,0.977478764,0
tpcds_sf100_t8,Q23,2,2,cpu_share,20,0.968607789,0.96886054,0
tpcds_sf100_t8,Q23,2,4,cpu_share,20,0.935530964,0.935856016,0
tpcds_sf100_t8,Q23,2,8,cpu_share,20,0.875721274,0.876164192,0
tpcds_sf100_t8,Q23,4,1,cpu_share,20,0.981262472,0.984580482,0
tpcds_sf100_t8,Q23,4,1.5,cpu_share,20,0.972302367,0.975661967,0
tpcds_sf100_t8,Q23,4,2,cpu_share,20,0.963544734,0.966903585,0
tpcds_sf100_t8,Q23,4,4,cpu_share,20,0.930036965,0.933388113,0
tpcds_sf100_t8,Q23,4,8,cpu_share,20,0.869855557,0.872876087,0
tpcds_sf100_t8,Q24,2,1,cpu_share,17,2.56493506,2.59456716,0.941176471
tpcds_sf100_t8,Q24,2,1.5,cpu_share,17,2.39014423,2.43126696,0.941176471
tpcds_sf100_t8,Q24,2,2,cpu_share,17,2.23765624,2.287989,0.941176471
tpcds_sf100_t8,Q24,2,4,cpu_share,17,1.78271656,1.85508735,0.882352941
tpcds_sf100_t8,Q24,2,8,cpu_share,17,1.26737464,1.35200476,0.764705882
tpcds_sf100_t8,Q24,4,1,cpu_share,18,2.2969969,2.26131216,0.944444444
tpcds_sf100_t8,Q24,4,1.5,cpu_share,18,1.99284424,2.01656687,0.888888889
tpcds_sf100_t8,Q24,4,2,cpu_share,18,1.75982095,1.821949,0.888888889
tpcds_sf100_t8,Q24,4,4,cpu_share,18,1.19901721,1.32369818,0.777777778
tpcds_sf100_t8,Q24,4,8,cpu_share,18,0.881659399,0.867822061,0.277777778
tpcds_sf100_t8,Q25,2,1,cpu_share,20,1.6,1.87441035,1
tpcds_sf100_t8,Q25,2,1.5,cpu_share,20,1.53351481,1.79258017,1
tpcds_sf100_t8,Q25,2,2,cpu_share,20,1.47234152,1.71763214,1
tpcds_sf100_t8,Q25,2,4,cpu_share,20,1.26977874,1.47173824,0.9
tpcds_sf100_t8,Q25,2,8,cpu_share,20,0.992992856,1.14452318,0.5
tpcds_sf100_t8,Q25,4,1,cpu_share,20,1.61150112,1.87798755,1
tpcds_sf100_t8,Q25,4,1.5,cpu_share,20,1.49341537,1.74355555,1
tpcds_sf100_t8,Q25,4,2,cpu_share,20,1.39145422,1.62713644,1
tpcds_sf100_t8,Q25,4,4,cpu_share,20,1.0929705,1.28437944,0.75
tpcds_sf100_t8,Q25,4,8,cpu_share,20,0.764838203,0.903934697,0.35
tpcds_sf100_t8,Q26,2,1,cpu_share,20,1.38461538,1.32799646,0.9
tpcds_sf100_t8,Q26,2,1.5,cpu_share,20,1.22882332,1.19473782,0.9
tpcds_sf100_t8,Q26,2,2,cpu_share,20,1.10454417,1.0860818,0.65
tpcds_sf100_t8,Q26,2,4,cpu_share,20,0.786406848,0.797346599,0.15
tpcds_sf100_t8,Q26,2,8,cpu_share,20,0.500615589,0.521444268,0
tpcds_sf100_t8,Q26,4,1,cpu_share,20,1.38461538,1.28148638,0.9
tpcds_sf100_t8,Q26,4,1.5,cpu_share,20,1.21464504,1.1383134,0.9
tpcds_sf100_t8,Q26,4,2,cpu_share,20,1.08184213,1.02415972,0.6
tpcds_sf100_t8,Q26,4,4,cpu_share,20,0.752670327,0.731663529,0
tpcds_sf100_t8,Q26,4,8,cpu_share,20,0.469363188,0.466248571,0
tpcds_sf100_t8,Q27,2,1,cpu_share,20,1.69630156,1.6999811,1
tpcds_sf100_t8,Q27,2,1.5,cpu_share,20,1.54603785,1.54704731,1
tpcds_sf100_t8,Q27,2,2,cpu_share,20,1.42605307,1.41942196,1
tpcds_sf100_t8,Q27,2,4,cpu_share,20,1.08661329,1.06747139,0.6
tpcds_sf100_t8,Q27,2,8,cpu_share,20,0.721895383,0.71381757,0
tpcds_sf100_t8,Q27,4,1,cpu_share,20,1.69630156,1.70475745,1
tpcds_sf100_t8,Q27,4,1.5,cpu_share,20,1.54469518,1.54929356,1
tpcds_sf100_t8,Q27,4,2,cpu_share,20,1.423771,1.41987558,1
tpcds_sf100_t8,Q27,4,4,cpu_share,20,1.08334554,1.06448147,0.6
tpcds_sf100_t8,Q27,4,8,cpu_share,20,0.718520624,0.709581236,0
tpcds_sf100_t8,Q28,2,1,cpu_share,20,1,1.00201417,0.25
tpcds_sf100_t8,Q28,2,1.5,cpu_share,20,1,1.00201417,0.25
tpcds_sf100_t8,Q28,2,2,cpu_share,20,1,1.00201417,0.25
tpcds_sf100_t8,Q28,2,4,cpu_share,20,1,1.00201417,0.25
tpcds_sf100_t8,Q28,2,8,cpu_share,20,1,1.00201417,0.25
tpcds_sf100_t8,Q28,4,1,cpu_share,20,1,1.00191244,0.2
tpcds_sf100_t8,Q28,4,1.5,cpu_share,20,1,1.00191244,0.2
tpcds_sf100_t8,Q28,4,2,cpu_share,20,1,1.00191244,0.2
tpcds_sf100_t8,Q28,4,4,cpu_share,20,1,1.00191244,0.2
tpcds_sf100_t8,Q28,4,8,cpu_share,20,1,1.00191244,0.2
tpcds_sf100_t8,Q29,2,1,cpu_share,20,1.56067765,1.59522326,1
tpcds_sf100_t8,Q29,2,1.5,cpu_share,20,1.46874736,1.51401409,1
tpcds_sf100_t8,Q29,2,2,cpu_share,20,1.38987729,1.44087627,1
tpcds_sf100_t8,Q29,2,4,cpu_share,20,1.16659152,1.20860969,0.95
tpcds_sf100_t8,Q29,2,8,cpu_share,20,0.899578859,0.915694325,0.25
tpcds_sf100_t8,Q29,4,1,cpu_share,20,1.48913587,1.57864969,1
tpcds_sf100_t8,Q29,4,1.5,cpu_share,20,1.33607256,1.42893869,1
tpcds_sf100_t8,Q29,4,2,cpu_share,20,1.21154277,1.30539802,1
tpcds_sf100_t8,Q29,4,4,cpu_share,20,0.910343654,0.970785439,0.35
tpcds_sf100_t8,Q29,4,8,cpu_share,20,0.613419353,0.642592926,0.05
tpcds_sf100_t8,Q30,2,1,cpu_share,20,1,1,0
tpcds_sf100_t8,Q30,2,1.5,cpu_share,20,0.995823222,0.995830831,0
tpcds_sf100_t8,Q30,2,2,cpu_share,20,0.991681253,0.991696331,0
tpcds_sf100_t8,Q30,2,4,cpu_share,20,0.975452899,0.975496497,0
tpcds_sf100_t8,Q30,2,8,cpu_share,20,0.944541675,0.944636358,0
tpcds_sf100_t8,Q30,4,1,cpu_share,20,1,1,0
tpcds_sf100_t8,Q30,4,1.5,cpu_share,20,0.924310656,0.924346947,0
tpcds_sf100_t8,Q30,4,2,cpu_share,20,0.859275395,0.859339184,0
tpcds_sf100_t8,Q30,4,4,cpu_share,20,0.670563162,0.670685333,0
tpcds_sf100_t8,Q30,4,8,cpu_share,20,0.465928243,0.466072754,0
tpcds_sf100_t8,Q31,2,1,cpu_share,20,1.30508475,1.29694718,1
tpcds_sf100_t8,Q31,2,1.5,cpu_share,20,1.2624095,1.25465867,1
tpcds_sf100_t8,Q31,2,2,cpu_share,20,1.22243677,1.21504085,1
tpcds_sf100_t8,Q31,2,4,cpu_share,20,1.08501396,1.07878383,1
tpcds_sf100_t8,Q31,2,8,cpu_share,20,0.88584556,0.881155369,0
tpcds_sf100_t8,Q31,4,1,cpu_share,20,1.30508475,1.29414253,1
tpcds_sf100_t8,Q31,4,1.5,cpu_share,20,1.15042341,1.14071067,1
tpcds_sf100_t8,Q31,4,2,cpu_share,20,1.02853508,1.01980469,0.75
tpcds_sf100_t8,Q31,4,4,cpu_share,20,0.722385647,0.716173263,0
tpcds_sf100_t8,Q31,4,8,cpu_share,20,0.452817914,0.448880574,0
tpcds_sf100_t8,Q32,2,1,cpu_share,20,1,1,0
tpcds_sf100_t8,Q32,2,1.5,cpu_share,20,0.945790657,0.945591062,0
tpcds_sf100_t8,Q32,2,2,cpu_share,20,0.897471588,0.896971649,0
tpcds_sf100_t8,Q32,2,4,cpu_share,20,0.746808539,0.744856834,0
tpcds_sf100_t8,Q32,2,8,cpu_share,20,0.561662224,0.557621497,0
tpcds_sf100_t8,Q32,4,1,cpu_share,20,1,1,0
tpcds_sf100_t8,Q32,4,1.5,cpu_share,20,0.919930992,0.919129441,0
tpcds_sf100_t8,Q32,4,2,cpu_share,20,0.851905847,0.850475076,0
tpcds_sf100_t8,Q32,4,4,cpu_share,20,0.658119131,0.655272181,0
tpcds_sf100_t8,Q32,4,8,cpu_share,20,0.453082504,0.449603209,0
tpcds_sf100_t8,Q33,2,1,cpu_share,20,1.23428571,1.22320245,1
tpcds_sf100_t8,Q33,2,1.5,cpu_share,20,1.20334997,1.19330879,1
tpcds_sf100_t8,Q33,2,2,cpu_share,20,1.17419648,1.16484417,1
tpcds_sf100_t8,Q33,2,4,cpu_share,20,1.07433642,1.06340236,1
tpcds_sf100_t8,Q33,2,8,cpu_share,20,0.918094203,0.905713516,0
tpcds_sf100_t8,Q33,4,1,cpu_share,20,1.23428571,1.21886786,1
tpcds_sf100_t8,Q33,4,1.5,cpu_share,20,1.16942194,1.15744081,1
tpcds_sf100_t8,Q33,4,2,cpu_share,20,1.11173052,1.10191056,1
tpcds_sf100_t8,Q33,4,4,cpu_share,20,0.927536007,0.924506534,0.05
tpcds_sf100_t8,Q33,4,8,cpu_share,20,0.696680328,0.699348761,0
tpcds_sf100_t8,Q34,2,1,cpu_share,20,1.63888889,1.61027896,1
tpcds_sf100_t8,Q34,2,1.5,cpu_share,20,1.48351956,1.45884003,1
tpcds_sf100_t8,Q34,2,2,cpu_share,20,1.35505808,1.33345328,1
tpcds_sf100_t8,Q34,2,4,cpu_share,20,1.00645408,0.992357792,0.5
tpcds_sf100_t8,Q34,2,8,cpu_share,20,0.664536208,0.656549358,0
tpcds_sf100_t8,Q34,4,1,cpu_share,20,1.56493506,1.55711972,1
tpcds_sf100_t8,Q34,4,1.5,cpu_share,20,1.40600115,1.40002053,1
tpcds_sf100_t8,Q34,4,2,cpu_share,20,1.27637346,1.27173069,1
tpcds_sf100_t8,Q34,4,4,cpu_share,20,0.932487334,0.930669979,0.45
tpcds_sf100_t8,Q34,4,8,cpu_share,20,0.605964447,0.6057994,0
tpcds_sf100_t8,Q35,2,1,cpu_share,20,1,0.998397237,0.15
tpcds_sf100_t8,Q35,2,1.5,cpu_share,20,1,0.998397237,0.15
tpcds_sf100_t8,Q35,2,2,cpu_share,20,1,0.998397237,0.15
tpcds_sf100_t8,Q35,2,4,cpu_share,20,1,0.998397237,0.15
tpcds_sf100_t8,Q35,2,8,cpu_share,20,1,0.998397237,0.15
tpcds_sf100_t8,Q35,4,1,cpu_share,20,1.38202247,1.37633869,1
tpcds_sf100_t8,Q35,4,1.5,cpu_share,20,1.34843196,1.34287,1
tpcds_sf100_t8,Q35,4,2,cpu_share,20,1.31643556,1.31099043,1
tpcds_sf100_t8,Q35,4,4,cpu_share,20,1.20231826,1.19729592,1
tpcds_sf100_t8,Q35,4,8,cpu_share,20,1.02466828,1.02032306,0.85
tpcds_sf100_t8,Q36,2,1,cpu_share,20,1.40303755,1.44331206,1
tpcds_sf100_t8,Q36,2,1.5,cpu_share,20,1.30816286,1.3452593,1
tpcds_sf100_t8,Q36,2,2,cpu_share,20,1.22551155,1.25976671,1
tpcds_sf100_t8,Q36,2,4,cpu_share,20,0.995030482,1.004812,0.4
tpcds_sf100_t8,Q36,2,8,cpu_share,20,0.712163428,0.715776892,0
tpcds_sf100_t8,Q36,4,1,cpu_share,20,1.29927776,1.33941216,1
tpcds_sf100_t8,Q36,4,1.5,cpu_share,20,1.16113503,1.20615295,0.95
tpcds_sf100_t8,Q36,4,2,cpu_share,20,1.04999461,1.09706648,0.7
tpcds_sf100_t8,Q36,4,4,cpu_share,20,0.787093647,0.805802102,0
tpcds_sf100_t8,Q36,4,8,cpu_share,20,0.526438428,0.526491509,0
tpcds_sf100_t8,Q37,2,1,cpu_share,13,3.46774194,6.50385705,0.692307692
tpcds_sf100_t8,Q37,2,1.5,cpu_share,13,3.43308575,6.45026011,0.692307692
tpcds_sf100_t8,Q37,2,2,cpu_share,13,3.3991154,6.39756313,0.692307692
tpcds_sf100_t8,Q37,2,4,cpu_share,13,3.26970079,6.19532616,0.692307692
tpcds_sf100_t8,Q37,2,8,cpu_share,13,3.03834298,5.8277486,0.692307692
tpcds_sf100_t8,Q37,4,1,cpu_share,13,4.13461538,8.19179763,1
tpcds_sf100_t8,Q37,4,1.5,cpu_share,13,3.54959176,7.03703907,1
tpcds_sf100_t8,Q37,4,2,cpu_share,13,3.10960153,6.167638,0.692307692
tpcds_sf100_t8,Q37,4,4,cpu_share,13,2.07885987,4.12780089,0.615384615
tpcds_sf100_t8,Q37,4,8,cpu_share,13,1.25011018,2.48446102,0.615384615
tpcds_sf100_t8,Q38,2,1,cpu_share,20,0.976936669,0.973861472,0
tpcds_sf100_t8,Q38,2,1.5,cpu_share,20,0.964422026,0.961386234,0
tpcds_sf100_t8,Q38,2,2,cpu_share,20,0.95222398,0.949226594,0
tpcds_sf100_t8,Q38,2,4,cpu_share,20,0.906626923,0.903516011,0
tpcds_sf100_t8,Q38,2,8,cpu_share,20,0.826697721,0.824142555,0
tpcds_sf100_t8,Q38,4,1,cpu_share,20,1.09501188,1.09778867,1
tpcds_sf100_t8,Q38,4,1.5,cpu_share,20,0.993027604,0.999417657,0.45
tpcds_sf100_t8,Q38,4,2,cpu_share,20,0.922379066,0.91728054,0
tpcds_sf100_t8,Q38,4,4,cpu_share,20,0.687308454,0.690536568,0
tpcds_sf100_t8,Q38,4,8,cpu_share,20,0.45338738,0.462292385,0
tpcds_sf100_t8,Q39,2,1,cpu_share,20,1,1,0
tpcds_sf100_t8,Q39,2,1.5,cpu_share,20,0.99184673,0.992126907,0
tpcds_sf100_t8,Q39,2,2,cpu_share,20,0.983825337,0.98437708,0
tpcds_sf100_t8,Q39,2,4,cpu_share,20,0.952996543,0.954554196,0
tpcds_sf100_t8,Q39,2,8,cpu_share,20,0.896793367,0.900029073,0
tpcds_sf100_t8,Q39,4,1,cpu_share,20,1,1,0
tpcds_sf100_t8,Q39,4,1.5,cpu_share,20,0.991652046,0.991931585,0
tpcds_sf100_t8,Q39,4,2,cpu_share,20,0.983442316,0.983992636,0
tpcds_sf100_t8,Q39,4,4,cpu_share,20,0.951919161,0.953470985,0
tpcds_sf100_t8,Q39,4,8,cpu_share,20,0.894570244,0.897786972,0
tpcds_sf100_t8,Q40,2,1,cpu_share,20,1,1.09634247,0.4
tpcds_sf100_t8,Q40,2,1.5,cpu_share,20,0.991912278,1.08538494,0.4
tpcds_sf100_t8,Q40,2,2,cpu_share,20,0.983954329,1.07464871,0.4
tpcds_sf100_t8,Q40,2,4,cpu_share,20,0.953359737,1.03378564,0.4
tpcds_sf100_t8,Q40,2,8,cpu_share,20,0.897544144,0.960864929,0.4
tpcds_sf100_t8,Q40,4,1,cpu_share,20,2.47619048,2.49806346,1
tpcds_sf100_t8,Q40,4,1.5,cpu_share,20,2.28260796,2.2861043,1
tpcds_sf100_t8,Q40,4,2,cpu_share,20,2.11709885,2.10746105,1
tpcds_sf100_t8,Q40,4,4,cpu_share,20,1.64111903,1.60618985,1
tpcds_sf100_t8,Q40,4,8,cpu_share,20,1.13207928,1.08903683,0.8
tpcds_sf100_t8,Q41,2,1,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,2,1.5,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,2,2,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,2,4,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,2,8,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,4,1,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,4,1.5,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,4,2,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,4,4,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q41,4,8,cpu_share,20,1,0.995245828,0
tpcds_sf100_t8,Q42,2,1,cpu_share,20,1.49514563,1.56215948,1
tpcds_sf100_t8,Q42,2,1.5,cpu_share,20,1.42213383,1.48479166,1
tpcds_sf100_t8,Q42,2,2,cpu_share,20,1.3560209,1.41478175,1
tpcds_sf100_t8,Q42,2,4,cpu_share,20,1.14394317,1.19058986,1
tpcds_sf100_t8,Q42,2,8,cpu_share,20,0.872299679,0.904576785,0.45
tpcds_sf100_t8,Q42,4,1,cpu_share,20,1.49514563,1.51502251,1
