dataset_id,benchmark,suite,scale_factor,threads,query,case,case_name,success_count,timeout_count,oom_count,completion_rate,min_runtime,median_runtime_success,p10_runtime_success,p90_runtime_success,iqr_runtime_success,cv_runtime_success,p90_p50,median_capped_runtime,median_regret,p90_regret,within_10pct_oracle_rate,bad_plan_rate_over_2x,best_seed
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q55,1,Baseline,20,0,0,1,0.92,0.98,0.92,1.13,0.21,0.0961516681,1.15306122,0.98,0.0652173913,0.22826087,0.5,0,3
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q55,2,Forward-only,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q55,3,THC,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q55,4,RPT+,20,0,0,1,0.52,0.62,0.62,0.62,0,0.0354382028,1,0.62,0.192307692,0.192307692,0.05,0,8
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q56,1,Baseline,20,0,0,1,1.23,1.33,1.23,1.34,0.035,0.0405948453,1.0075188,1.33,0.081300813,0.0894308943,0.95,0,6
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q56,2,Forward-only,20,0,0,1,0.92,0.93,0.929,0.93,0,0.0237966925,1,0.93,0.0108695652,0.0108695652,0.95,0,9
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q56,3,THC,20,0,0,1,0.92,0.93,0.93,0.93,0,0.00234475468,1,0.93,0.0108695652,0.0108695652,1,0,3
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q56,4,RPT+,20,0,0,1,0.82,0.93,0.93,0.93,0,0.0259317947,1,0.93,0.134146341,0.134146341,0.05,0,13
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q57,1,Baseline,20,0,0,1,1.54,1.64,1.64,1.64,0,0.0192821809,1,1.64,0.0649350649,0.0649350649,0.95,0,4
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q57,2,Forward-only,20,0,0,1,1.64,1.64,1.64,1.74,0.1,0.027440573,1.06097561,1.64,0,0.0609756098,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q57,3,THC,20,0,0,1,1.64,1.64,1.64,1.74,0.1,0.0284757971,1.06097561,1.64,0,0.0609756098,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q57,4,RPT+,20,0,0,1,1.64,1.64,1.64,1.74,0.1,0.0284757971,1.06097561,1.64,0,0.0609756098,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q58,1,Baseline,20,0,0,1,3.38,3.48,3.48,3.499,0,0.0110177805,1.00545977,3.48,0.0295857988,0.0352071006,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q58,2,Forward-only,20,0,0,1,3.38,3.48,3.47,3.481,0,0.0114858831,1.00028736,3.48,0.0295857988,0.0298816568,1,0,4
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q58,3,THC,20,0,0,1,3.48,3.48,3.48,3.5,0.01,0.00928756524,1.00574713,3.48,0,0.00574712644,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q58,4,RPT+,20,0,0,1,3.38,3.48,3.38,3.49,0,0.010601659,1.00287356,3.48,0.0295857988,0.0325443787,1,0,11
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q59,1,Baseline,20,0,0,1,3.28,3.38,3.28,3.38,0,0.0119047619,1,3.38,0.0304878049,0.0304878049,1,0,6
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q59,2,Forward-only,20,0,0,1,3.28,3.38,3.28,3.38,0.1,0.0146676033,1,3.38,0.0304878049,0.0304878049,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q59,3,THC,20,0,0,1,3.28,3.38,3.28,3.38,0.025,0.0129064889,1,3.38,0.0304878049,0.0304878049,1,0,6
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q59,4,RPT+,20,0,0,1,3.28,3.38,3.28,3.38,0.025,0.0129064889,1,3.38,0.0304878049,0.0304878049,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q60,1,Baseline,20,0,0,1,1.44,1.59,1.44,1.64,0.1,0.0461137748,1.03144654,1.59,0.104166667,0.138888889,0.5,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q60,2,Forward-only,20,0,0,1,1.03,1.13,1.03,1.13,0,0.0320243427,1,1.13,0.0970873786,0.0970873786,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q60,3,THC,20,0,0,1,1.03,1.13,1.03,1.13,0.1,0.041659779,1,1.13,0.0970873786,0.0970873786,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q60,4,RPT+,20,0,0,1,1.13,1.13,1.13,1.13,0,0,1,1.13,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q61,1,Baseline,20,0,0,1,2.05,2.26,2.14,2.501,0.135,0.109728578,1.10663717,2.26,0.102439024,0.22,0.45,0,2
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q61,2,Forward-only,20,0,0,1,1.33,1.44,1.339,1.44,0,0.0267776348,1,1.44,0.0827067669,0.0827067669,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q61,3,THC,20,0,0,1,1.34,1.44,1.34,1.44,0.025,0.0306016044,1,1.44,0.0746268657,0.0746268657,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q61,4,RPT+,20,0,0,1,1.33,1.34,1.33,1.34,0.01,0.0170899328,1,1.34,0.00751879699,0.00751879699,1,0,3
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q62,1,Baseline,20,0,0,1,0.82,0.82,0.82,0.82,0,0,1,0.82,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q62,2,Forward-only,20,0,0,1,0.82,0.82,0.82,0.82,0,0,1,0.82,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q62,3,THC,20,0,0,1,0.82,0.82,0.82,0.82,0,0,1,0.82,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q62,4,RPT+,20,0,0,1,0.82,0.82,0.82,0.82,0,0,1,0.82,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q63,1,Baseline,20,0,0,1,1.03,1.44,1.03,1.74,0.71,0.219264624,1.20833333,1.44,0.398058252,0.689320388,0.35,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q63,2,Forward-only,20,0,0,1,0.72,0.82,0.72,0.82,0.1,0.0641927379,1,0.82,0.138888889,0.138888889,0.45,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q63,3,THC,20,0,0,1,0.72,0.82,0.72,0.82,0.1,0.0641927379,1,0.82,0.138888889,0.138888889,0.45,0,4
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q63,4,RPT+,20,0,0,1,0.72,0.82,0.72,0.82,0,0.05,1,0.82,0.138888889,0.138888889,0.2,0,4
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q64,1,Baseline,20,0,0,1,3.59,10.545,5.197,18.741,5.3225,0.436285868,1.7772404,10.545,1.93732591,4.22033426,0.05,0.75,6
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q64,2,Forward-only,20,0,0,1,2.87,3.49,2.96,3.79,0.6625,0.105827993,1.08595989,3.49,0.216027875,0.320557491,0.4,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q64,3,THC,20,0,0,1,2.77,4.05,2.96,4.32,1.255,0.169288059,1.06666667,4.05,0.462093863,0.559566787,0.25,0,12
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q64,4,RPT+,20,0,0,1,2.26,2.41,2.26,2.98,0.125,0.100077853,1.23651452,2.41,0.0663716814,0.318584071,0.75,0,6
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q65,1,Baseline,20,0,0,1,5.02,5.18,5.12,5.23,0.1,0.0133267703,1.00965251,5.18,0.03187251,0.0418326693,1,0,8
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q65,2,Forward-only,20,0,0,1,4.92,5.13,5.02,5.23,0.21,0.0180820153,1.01949318,5.13,0.0426829268,0.0630081301,1,0,4
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q65,3,THC,20,0,0,1,5.02,5.13,5.029,5.23,0.2,0.0159362814,1.01949318,5.13,0.0219123506,0.0418326693,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q65,4,RPT+,20,0,0,1,4.61,4.77,4.7,4.82,0.1,0.0145247184,1.01048218,4.77,0.0347071584,0.0455531453,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q66,1,Baseline,20,0,0,1,0.72,0.92,0.82,1.03,0.135,0.100608378,1.11956522,0.92,0.277777778,0.430555556,0.05,0,8
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q66,2,Forward-only,20,0,0,1,0.51,0.52,0.52,0.52,0,0.00419528291,1,0.52,0.0196078431,0.0196078431,1,0,11
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q66,3,THC,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q66,4,RPT+,20,0,0,1,0.52,0.52,0.52,0.52,0,0,1,0.52,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q67,1,Baseline,20,0,0,1,18.24,18.9,18.439,19.05,0.34,0.0133607755,1.00793651,18.9,0.0361842105,0.0444078947,1,0,8
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q67,2,Forward-only,20,0,0,1,18.35,18.915,18.641,19.09,0.235,0.0147998809,1.00925192,18.915,0.0307901907,0.0403269755,1,0,6
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q67,3,THC,20,0,0,1,18.25,18.66,18.459,18.971,0.21,0.0112927174,1.01666667,18.66,0.0224657534,0.0395068493,1,0,15
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q67,4,RPT+,20,0,0,1,18.56,19.27,18.84,19.581,0.4675,0.0170159602,1.01613908,19.27,0.0382543103,0.0550107759,1,0,11
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q68,1,Baseline,20,0,0,1,1.95,2.46,2.05,2.68,0.52,0.114547804,1.08943089,2.46,0.261538462,0.374358974,0.15,0,17
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q68,2,Forward-only,20,0,0,1,1.54,1.54,1.54,1.64,0.1,0.0313876163,1.06493506,1.54,0,0.0649350649,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q68,3,THC,20,0,0,1,1.44,1.54,1.54,1.64,0.1,0.0363349941,1.06493506,1.54,0.0694444444,0.138888889,0.6,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q68,4,RPT+,20,0,0,1,1.44,1.49,1.44,1.54,0.1,0.033557047,1.03355705,1.49,0.0347222222,0.0694444444,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q69,1,Baseline,20,0,0,1,1.23,1.33,1.23,1.44,0.1275,0.0629054438,1.08270677,1.33,0.081300813,0.170731707,0.75,0,2
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q69,2,Forward-only,20,0,0,1,1.23,1.33,1.23,1.33,0.1,0.0387154645,1,1.33,0.081300813,0.081300813,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q69,3,THC,20,0,0,1,1.23,1.33,1.23,1.33,0.1,0.0368316294,1,1.33,0.081300813,0.081300813,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q69,4,RPT+,20,0,0,1,0.72,0.72,0.72,0.72,0,0,1,0.72,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q70,1,Baseline,20,0,0,1,3.48,3.58,3.48,3.58,0.1,0.0138389251,1,3.58,0.0287356322,0.0287356322,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q70,2,Forward-only,20,0,0,1,3.27,3.28,3.279,3.28,0,0.00676799963,1,3.28,0.00305810398,0.00305810398,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q70,3,THC,20,0,0,1,3.28,3.28,3.28,3.29,0,0.00911854103,1.00304878,3.28,0,0.00304878049,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q70,4,RPT+,20,0,0,1,2.77,2.87,2.86,2.87,0,0.0104895105,1,2.87,0.036101083,0.036101083,1,0,10
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q71,1,Baseline,20,0,0,1,1.44,1.44,1.44,1.54,0.1,0.0311739843,1.06944444,1.44,0,0.0694444444,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q71,2,Forward-only,20,0,0,1,1.23,1.33,1.33,1.34,0,0.0170348976,1.0075188,1.33,0.081300813,0.0894308943,1,0,16
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q71,3,THC,20,0,0,1,1.33,1.34,1.33,1.34,0.01,0.00356879611,1,1.34,0.00751879699,0.00751879699,1,0,2
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q71,4,RPT+,20,0,0,1,0.82,0.82,0.82,0.93,0.11,0.0623712666,1.13414634,0.82,0,0.134146341,0.6,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q72,1,Baseline,16,4,0,0.8,12.07,219.195,15.045,257.87,225.73,0.624982657,1.17644107,234.715,17.1603148,20.3645402,0.05,0.75,5
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q72,2,Forward-only,20,0,0,1,2.87,3.89,2.98,4.921,0.9975,0.520585122,1.26503856,3.89,0.355400697,0.714634146,0.15,0.05,2
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q72,3,THC,20,0,0,1,2.87,3.84,3.069,4.72,1.02,0.503907058,1.22916667,3.84,0.337979094,0.644599303,0.15,0.05,2
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q72,4,RPT+,20,0,0,1,2.87,3.84,2.97,6.04,1.94,0.499779101,1.57291667,3.84,0.337979094,1.10452962,0.2,0.2,6
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q73,1,Baseline,20,0,0,1,1.33,1.64,1.33,1.65,0.31,0.100865639,1.00609756,1.64,0.233082707,0.240601504,0.35,0,3
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q73,2,Forward-only,20,0,0,1,0.92,0.92,0.92,0.93,0.01,0.00530192585,1.01086957,0.92,0,0.0108695652,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q73,3,THC,20,0,0,1,0.92,0.93,0.929,0.93,0,0.00322927879,1,0.93,0.0108695652,0.0108695652,1,0,7
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q73,4,RPT+,20,0,0,1,0.92,0.93,0.92,0.93,0,0.00431034483,1,0.93,0.0108695652,0.0108695652,1,0,3
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q74,1,Baseline,20,0,0,1,5.63,5.74,5.72,5.84,0.11,0.0118632869,1.0174216,5.74,0.0195381883,0.0373001776,1,0,8
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q74,2,Forward-only,20,0,0,1,5.12,5.22,5.211,5.34,0.11,0.0157468617,1.02298851,5.22,0.01953125,0.04296875,1,0,16
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q74,3,THC,20,0,0,1,5.12,5.23,5.12,5.33,0.01,0.0127273549,1.01912046,5.23,0.021484375,0.041015625,1,0,6
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q74,4,RPT+,20,0,0,1,5.02,5.275,5.12,5.53,0.41,0.0389809019,1.04834123,5.275,0.0507968127,0.101593625,0.55,0,14
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q75,1,Baseline,20,0,0,1,4.2,4.31,4.29,4.41,0.1025,0.0144855076,1.02320186,4.31,0.0261904762,0.05,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q75,2,Forward-only,20,0,0,1,3.08,3.18,3.08,3.28,0.025,0.0197003091,1.03144654,3.18,0.0324675325,0.0649350649,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q75,3,THC,20,0,0,1,3.08,3.18,3.08,3.19,0.025,0.0180813952,1.00314465,3.18,0.0324675325,0.0357142857,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q75,4,RPT+,20,0,0,1,3.08,3.18,3.08,3.18,0.1,0.0156018455,1,3.18,0.0324675325,0.0324675325,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q76,1,Baseline,20,0,0,1,1.74,1.8,1.74,1.85,0.11,0.0298347014,1.02777778,1.8,0.0344827586,0.0632183908,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q76,2,Forward-only,20,0,0,1,1.74,1.85,1.74,1.85,0.1,0.0288781277,1,1.85,0.0632183908,0.0632183908,1,0,7
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q76,3,THC,20,0,0,1,1.74,1.75,1.75,1.85,0.1,0.0276302952,1.05714286,1.75,0.00574712644,0.0632183908,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q76,4,RPT+,20,0,0,1,1.33,1.34,1.34,1.34,0,0.00162706194,1,1.34,0.00751879699,0.00751879699,1,0,19
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q77,1,Baseline,20,0,0,1,1.54,1.64,1.54,1.64,0.1,0.0297177321,1,1.64,0.0649350649,0.0649350649,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q77,2,Forward-only,20,0,0,1,1.03,1.03,1.03,1.04,0,0.0288461538,1.00970874,1.03,0,0.00970873786,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q77,3,THC,20,0,0,1,1.03,1.03,1.03,1.04,0,0.0288461538,1.00970874,1.03,0,0.00970873786,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q77,4,RPT+,20,0,0,1,1.03,1.03,1.03,1.03,0,0,1,1.03,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q78,1,Baseline,20,0,0,1,7.68,7.79,7.689,7.89,0.0325,0.00967658002,1.01283697,7.79,0.0143229167,0.02734375,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q78,2,Forward-only,20,0,0,1,7.69,7.79,7.79,7.891,0.1,0.00859428912,1.01296534,7.79,0.0130039012,0.0261378414,1,0,16
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q78,3,THC,20,0,0,1,8,8.2,8.1,8.3,0.1,0.00955966913,1.01219512,8.2,0.025,0.0375,1,0,19
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q78,4,RPT+,20,0,0,1,5.95,6.36,5.95,6.872,0.26,0.0789221909,1.08050314,6.36,0.068907563,0.154957983,0.8,0,3
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q79,1,Baseline,20,0,0,1,2.36,2.56,2.36,2.67,0.3,0.056257056,1.04296875,2.56,0.0847457627,0.131355932,0.6,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q79,2,Forward-only,20,0,0,1,1.54,1.64,1.54,1.64,0.1,0.0306186218,1,1.64,0.0649350649,0.0649350649,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q79,3,THC,20,0,0,1,1.54,1.64,1.54,1.64,0.1,0.0284632031,1,1.64,0.0649350649,0.0649350649,1,0,3
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q79,4,RPT+,20,0,0,1,1.64,1.74,1.64,1.75,0.1,0.0301873218,1.00574713,1.74,0.0609756098,0.0670731707,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q80,1,Baseline,20,0,0,1,3.08,3.18,3.17,3.29,0.1,0.0246391594,1.03459119,3.18,0.0324675325,0.0681818182,1,0,11
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q80,2,Forward-only,20,0,0,1,1.64,1.75,1.74,1.75,0.01,0.0192016662,1,1.75,0.0670731707,0.0670731707,0.95,0,3
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q80,3,THC,20,0,0,1,1.75,1.75,1.75,1.76,0,0.0170454545,1.00571429,1.75,0,0.00571428571,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q80,4,RPT+,20,0,0,1,1.34,1.44,1.34,1.44,0.1,0.0356626322,1,1.44,0.0746268657,0.0746268657,1,0,2
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q81,1,Baseline,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q81,2,Forward-only,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q81,3,THC,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q81,4,RPT+,20,0,0,1,0.41,0.41,0.41,0.41,0,0,1,0.41,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q82,1,Baseline,20,0,0,1,0.82,20.22,0.92,48.161,38.7125,0.91920916,2.38184965,20.22,23.6585366,57.7329268,0.05,0.7,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q82,2,Forward-only,20,0,0,1,0.82,0.82,0.82,2.36,1.54,0.550481012,2.87804878,0.82,0,1.87804878,0.7,0.3,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q82,3,THC,20,0,0,1,0.82,0.82,0.82,2.36,1.54,0.550481012,2.87804878,0.82,0,1.87804878,0.7,0.3,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q82,4,RPT+,20,0,0,1,0.51,0.52,0.51,0.52,0.01,0.00886378278,1,0.52,0.0196078431,0.0196078431,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q83,1,Baseline,20,0,0,1,0.51,0.51,0.51,0.511,0,0.00587084149,1.00196078,0.51,0,0.00196078431,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q83,2,Forward-only,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q83,3,THC,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q83,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q84,1,Baseline,20,0,0,1,0.31,0.51,0.31,0.73,0.335,0.326414352,1.43137255,0.51,0.64516129,1.35483871,0.3,0.25,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q84,2,Forward-only,20,0,0,1,0.31,0.31,0.31,0.31,0,0.0691888721,1,0.31,0,0,0.95,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q84,3,THC,20,0,0,1,0.31,0.31,0.31,0.31,0,0.0691888721,1,0.31,0,0,0.95,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q84,4,RPT+,20,0,0,1,0.21,0.21,0.21,0.21,0,0,1,0.21,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q85,1,Baseline,20,0,0,1,0.92,1.03,0.92,1.23,0.2025,0.114483397,1.19417476,1.03,0.119565217,0.336956522,0.3,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q85,2,Forward-only,20,0,0,1,0.92,1.03,0.93,1.23,0.1,0.104670265,1.19417476,1.03,0.119565217,0.336956522,0.2,0,2
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q85,3,THC,20,0,0,1,0.92,1.03,0.93,1.241,0.15,0.12174613,1.20485437,1.03,0.119565217,0.348913043,0.25,0,14
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q85,4,RPT+,20,0,0,1,0.92,1.03,0.929,1.23,0.1,0.106253913,1.19417476,1.03,0.119565217,0.336956522,0.2,0,2
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q86,1,Baseline,20,0,0,1,0.51,0.51,0.51,0.62,0.11,0.0949800206,1.21568627,0.51,0,0.215686275,0.65,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q86,2,Forward-only,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q86,3,THC,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q86,4,RPT+,20,0,0,1,0.62,0.62,0.62,0.62,0,0,1,0.62,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q87,1,Baseline,20,0,0,1,2.97,3.07,2.97,3.07,0,0.0131147541,1,3.07,0.0336700337,0.0336700337,1,0,4
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q87,2,Forward-only,20,0,0,1,3.07,3.08,3.07,3.18,0.11,0.0172715054,1.03246753,3.08,0.00325732899,0.0358306189,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q87,3,THC,20,0,0,1,3.07,3.07,3.07,3.18,0.035,0.0151318155,1.03583062,3.07,0,0.0358306189,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q87,4,RPT+,20,0,0,1,2.77,2.77,2.77,2.77,0,0.00785387197,1,2.77,0,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q88,1,Baseline,20,0,0,1,5.01,5.47,5.1,5.93,0.435,0.0567888061,1.08409506,5.47,0.0918163673,0.183632735,0.5,0,12
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q88,2,Forward-only,20,0,0,1,2.66,2.71,2.66,2.77,0.11,0.0195772528,1.02214022,2.71,0.0187969925,0.0413533835,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q88,3,THC,20,0,0,1,2.66,2.77,2.66,2.77,0.11,0.0197684425,1,2.77,0.0413533835,0.0413533835,1,0,1
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q88,4,RPT+,20,0,0,1,2.56,2.66,2.66,2.671,0,0.0153467911,1.00413534,2.66,0.0390625,0.043359375,1,0,18
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q89,1,Baseline,20,0,0,1,1.23,1.54,1.23,1.95,0.72,0.199084391,1.26623377,1.54,0.25203252,0.585365854,0.35,0,0
tpcds_sf10_t1,TPCDS SF10,tpcds,10,1,Q89,2,Forward-only,20,0,0,1,0.92,0.93,0.92,0.93,0.0025,0.00466860056,1,0.93,0.0108695652,0.0108695652,1,0,4
