dataset_id,benchmark,suite,scale_factor,threads,query,comparison,base_case,treatment_case,paired_success_count,treatment_completion_win_count,treatment_completion_loss_count,both_failed_count,median_speedup,geomean_speedup,p10_speedup,p90_speedup,treatment_win_rate_paired,tie_rate_paired,helped_at_least_10pct_rate,hurt_at_least_10pct_rate,at_least_2x_speedup_rate
job_t1,job,job,,1,6e,full_vs_baseline,1,4,20,0,0,0,1.57478858,3.27053392,1.20754717,29.2396934,1,0,1,0,0.4
job_t1,job,job,,1,6e,thc_vs_forward,2,3,20,0,0,0,1,1.00638428,1,1.02391531,0.25,0.75,0,0,0
job_t1,job,job,,1,6e,backward_vs_forward,2,4,20,0,0,0,1.29598309,1.2607885,1,1.58139535,0.65,0.35,0.5,0,0
job_t1,job,job,,1,6e,full_vs_thc,3,4,20,0,0,0,1.28435518,1.25279034,1,1.58139535,0.55,0.45,0.5,0,0
job_t1,job,job,,1,6f,forward_vs_baseline,1,2,20,0,0,0,1.00522308,1.00058989,0.983653513,1.01584538,0.55,0,0,0,0
job_t1,job,job,,1,6f,thc_vs_baseline,1,3,20,0,0,0,0.833187771,0.857958197,0.815632667,0.943818584,0,0,0,0.8,0
job_t1,job,job,,1,6f,full_vs_baseline,1,4,20,0,0,0,0.99210313,0.991171874,0.975251233,1.00366079,0.25,0,0,0,0
job_t1,job,job,,1,6f,thc_vs_forward,2,3,20,0,0,0,0.829259861,0.857452394,0.806963092,0.93657873,0,0,0,0.75,0
job_t1,job,job,,1,6f,backward_vs_forward,2,4,20,0,0,0,0.99077873,0.990587535,0.971816687,1.00838845,0.3,0,0,0,0
job_t1,job,job,,1,6f,full_vs_thc,3,4,20,0,0,0,1.18510496,1.15526826,1.06402829,1.21198565,1,0,0.8,0,0
job_t1,job,job,,1,7a,forward_vs_baseline,1,2,20,0,0,0,3.07294393,3.04269743,2.45600329,3.76,1,0,1,0,1
job_t1,job,job,,1,7a,thc_vs_baseline,1,3,20,0,0,0,3.14587624,3.05360842,2.38186141,3.77632653,1,0,1,0,1
job_t1,job,job,,1,7a,full_vs_baseline,1,4,20,0,0,0,2.99621448,3.06878309,2.46122579,3.83576903,1,0,1,0,1
job_t1,job,job,,1,7a,thc_vs_forward,2,3,20,0,0,0,1,1.00358596,0.964118825,1.03941574,0.45,0.2,0,0,0
job_t1,job,job,,1,7a,backward_vs_forward,2,4,20,0,0,0,1.00975633,1.0085732,0.976996545,1.03966844,0.65,0.1,0,0,0
job_t1,job,job,,1,7a,full_vs_thc,3,4,20,0,0,0,1.00393701,1.00496942,0.972135853,1.05063939,0.5,0.2,0,0.05,0
job_t1,job,job,,1,7b,forward_vs_baseline,1,2,20,0,0,0,2.98463284,3.41757236,2.71587966,4.56927017,1,0,1,0,1
job_t1,job,job,,1,7b,thc_vs_baseline,1,3,20,0,0,0,3.09419326,3.42386127,2.73888889,4.58782558,1,0,1,0,1
job_t1,job,job,,1,7b,full_vs_baseline,1,4,20,0,0,0,3.03958333,3.40237751,2.79288889,4.58782558,1,0,1,0,1
job_t1,job,job,,1,7b,thc_vs_forward,2,3,20,0,0,0,1,1.00184017,0.959049505,1.04232174,0.3,0.45,0,0,0
job_t1,job,job,,1,7b,backward_vs_forward,2,4,20,0,0,0,1,0.995553907,0.96,1.04123711,0.3,0.4,0,0.05,0
job_t1,job,job,,1,7b,full_vs_thc,3,4,20,0,0,0,1,0.993725283,0.961048544,1.01975945,0.2,0.45,0,0,0
job_t1,job,job,,1,7c,forward_vs_baseline,1,2,20,0,0,0,2.44696886,2.50827138,1.66970959,3.75101614,1,0,1,0,0.65
job_t1,job,job,,1,7c,thc_vs_baseline,1,3,20,0,0,0,2.43541773,2.52657783,1.67856014,3.94846368,1,0,1,0,0.65
job_t1,job,job,,1,7c,full_vs_baseline,1,4,20,0,0,0,2.5428732,2.55632008,1.70717213,3.73029412,1,0,1,0,0.7
job_t1,job,job,,1,7c,thc_vs_forward,2,3,20,0,0,0,1.00191571,1.00729843,0.990484337,1.03599599,0.5,0.15,0,0,0
job_t1,job,job,,1,7c,backward_vs_forward,2,4,20,0,0,0,1.0228214,1.0191561,0.984682964,1.05191403,0.8,0,0,0,0
job_t1,job,job,,1,7c,full_vs_thc,3,4,20,0,0,0,1.02053397,1.01177175,0.978579474,1.04888837,0.75,0,0,0.05,0
job_t1,job,job,,1,8a,forward_vs_baseline,1,2,20,0,0,0,1.74374609,1.58355501,1.00978261,1.87721519,0.9,0.05,0.85,0,0.05
job_t1,job,job,,1,8a,thc_vs_baseline,1,3,20,0,0,0,1.74390244,1.59064946,1,1.93704453,0.85,0.1,0.85,0,0.05
job_t1,job,job,,1,8a,full_vs_baseline,1,4,20,0,0,0,1.80249919,1.62072726,1.03011921,1.91499001,0.95,0.05,0.85,0,0.05
job_t1,job,job,,1,8a,thc_vs_forward,2,3,20,0,0,0,1,1.00448008,0.987758567,1.02541639,0.45,0.3,0,0,0
job_t1,job,job,,1,8a,backward_vs_forward,2,4,20,0,0,0,1.02500391,1.02347393,1,1.05040541,0.7,0.25,0,0,0
job_t1,job,job,,1,8a,full_vs_thc,3,4,20,0,0,0,1.01325758,1.01890913,0.998913043,1.05069783,0.7,0.2,0,0,0
job_t1,job,job,,1,8b,forward_vs_baseline,1,2,20,0,0,0,1.85384615,1.54158586,0.787640449,2.16531955,0.8,0,0.8,0.2,0.2
job_t1,job,job,,1,8b,thc_vs_baseline,1,3,20,0,0,0,1.85511364,1.54441701,0.796590909,2.16531955,0.8,0,0.8,0.2,0.15
job_t1,job,job,,1,8b,full_vs_baseline,1,4,20,0,0,0,1.85384615,1.5455764,0.795025253,2.16531955,0.8,0,0.8,0.2,0.2
job_t1,job,job,,1,8b,thc_vs_forward,2,3,20,0,0,0,1,1.00183652,0.984825175,1.015625,0.35,0.5,0,0,0
job_t1,job,job,,1,8b,backward_vs_forward,2,4,20,0,0,0,1,1.00258859,0.988653073,1.01584821,0.4,0.35,0,0,0
job_t1,job,job,,1,8b,full_vs_thc,3,4,20,0,0,0,1,1.0007507,0.984825175,1.01713942,0.3,0.35,0,0,0
job_t1,job,job,,1,8c,forward_vs_baseline,1,2,20,0,0,0,0.992925726,1.34161199,0.973862323,6.29363034,0.3,0,0.15,0,0.15
job_t1,job,job,,1,8c,thc_vs_baseline,1,3,20,0,0,0,0.938457318,1.23500304,0.856606233,6.00232143,0.15,0,0.15,0.4,0.15
job_t1,job,job,,1,8c,full_vs_baseline,1,4,20,0,0,0,0.981660289,1.32765725,0.967778927,6.41879874,0.15,0,0.15,0,0.15
job_t1,job,job,,1,8c,thc_vs_forward,2,3,20,0,0,0,0.936527197,0.920536675,0.868830049,0.97552381,0.05,0,0,0.4,0
job_t1,job,job,,1,8c,backward_vs_forward,2,4,20,0,0,0,0.991305168,0.989598527,0.972855941,1.00397189,0.15,0.05,0,0,0
job_t1,job,job,,1,8c,full_vs_thc,3,4,20,0,0,0,1.06255148,1.07502347,0.999653979,1.14254555,0.85,0.05,0.4,0,0
job_t1,job,job,,1,8d,forward_vs_baseline,1,2,20,0,0,0,1,1.52197615,0.981887755,14.7379304,0.4,0.15,0.15,0,0.15
job_t1,job,job,,1,8d,thc_vs_baseline,1,3,20,0,0,0,0.949385456,1.45773096,0.931524784,14.0858656,0.15,0.05,0.15,0,0.15
job_t1,job,job,,1,8d,full_vs_baseline,1,4,20,0,0,0,0.989845361,1.50813003,0.968144771,14.8716455,0.25,0.15,0.15,0,0.15
job_t1,job,job,,1,8d,thc_vs_forward,2,3,20,0,0,0,0.954456162,0.957788306,0.938731856,0.98487395,0,0.1,0,0,0
job_t1,job,job,,1,8d,backward_vs_forward,2,4,20,0,0,0,0.992031746,0.99090254,0.97576986,1.00895857,0.2,0.2,0,0,0
job_t1,job,job,,1,8d,full_vs_thc,3,4,20,0,0,0,1.03337,1.03457365,1.009,1.06247123,0.9,0.1,0,0,0
job_t1,job,job,,1,9a,forward_vs_baseline,1,2,20,0,0,0,1.19436552,1.36814792,1.04191271,2.37296238,0.95,0.05,0.75,0,0.2
job_t1,job,job,,1,9a,thc_vs_baseline,1,3,20,0,0,0,1.20176554,1.36219601,1.04275237,2.34808966,0.95,0,0.75,0,0.2
job_t1,job,job,,1,9a,full_vs_baseline,1,4,20,0,0,0,1.5,1.64696155,1.31694409,2.71843816,1,0,0.95,0,0.2
job_t1,job,job,,1,9a,thc_vs_forward,2,3,20,0,0,0,0.99689441,0.995649663,0.980107527,1.00848919,0.3,0.2,0,0,0
job_t1,job,job,,1,9a,backward_vs_forward,2,4,20,0,0,0,1.17873155,1.2037891,1.09553846,1.38861386,1,0,0.85,0,0
job_t1,job,job,,1,9a,full_vs_thc,3,4,20,0,0,0,1.17821782,1.20904887,1.09597242,1.39289958,1,0,0.85,0,0
job_t1,job,job,,1,9b,forward_vs_baseline,1,2,20,0,0,0,1.98958333,2.02565928,1.50584416,2.5992008,1,0,1,0,0.5
job_t1,job,job,,1,9b,thc_vs_baseline,1,3,20,0,0,0,2.00040829,2.02420665,1.53439935,2.57611336,1,0,1,0,0.5
job_t1,job,job,,1,9b,full_vs_baseline,1,4,20,0,0,0,2.15217391,2.12607757,1.58449778,2.69507692,1,0,1,0,0.7
job_t1,job,job,,1,9b,thc_vs_forward,2,3,20,0,0,0,1,0.999282889,0.986420722,1.0210567,0.3,0.3,0,0,0
job_t1,job,job,,1,9b,backward_vs_forward,2,4,20,0,0,0,1.04937528,1.04957314,1.01184211,1.08810964,0.9,0.05,0.05,0,0
job_t1,job,job,,1,9b,full_vs_thc,3,4,20,0,0,0,1.05384058,1.05032634,1.012,1.07900569,0.9,0.05,0,0,0
job_t1,job,job,,1,9c,forward_vs_baseline,1,2,20,0,0,0,1.23714286,1.45934584,1.05103815,2.72704865,1,0,0.75,0,0.25
job_t1,job,job,,1,9c,thc_vs_baseline,1,3,20,0,0,0,1.23308105,1.45623924,1.04511494,2.72929381,0.95,0,0.8,0,0.25
job_t1,job,job,,1,9c,full_vs_baseline,1,4,20,0,0,0,1.86417346,1.98830339,1.39056802,3.39238095,1,0,1,0,0.35
job_t1,job,job,,1,9c,thc_vs_forward,2,3,20,0,0,0,0.996855346,0.997871234,0.980989583,1.01726143,0.4,0.1,0,0,0
job_t1,job,job,,1,9c,backward_vs_forward,2,4,20,0,0,0,1.3517068,1.36246209,1.15690323,1.63233397,1,0,1,0,0
job_t1,job,job,,1,9c,full_vs_thc,3,4,20,0,0,0,1.36216975,1.36536864,1.14872549,1.66161573,1,0,1,0,0
job_t1,job,job,,1,9d,forward_vs_baseline,1,2,20,0,0,0,0.970882004,1.1605297,0.945916569,1.87597391,0.4,0,0.35,0,0.05
job_t1,job,job,,1,9d,thc_vs_baseline,1,3,20,0,0,0,0.970035461,1.14596441,0.941887282,1.84371728,0.4,0,0.35,0,0.05
job_t1,job,job,,1,9d,full_vs_baseline,1,4,20,0,0,0,1.51345113,1.59513314,1.17248311,2.32401726,1,0,1,0,0.2
job_t1,job,job,,1,9d,thc_vs_forward,2,3,20,0,0,0,0.986410622,0.987449447,0.969233823,1.01660628,0.25,0,0,0,0
job_t1,job,job,,1,9d,backward_vs_forward,2,4,20,0,0,0,1.34014778,1.37448714,1.20701389,1.67515152,1,0,1,0,0
job_t1,job,job,,1,9d,full_vs_thc,3,4,20,0,0,0,1.36119691,1.39195696,1.21209459,1.73348485,1,0,1,0,0
job_t1,job,job,,1,10a,forward_vs_baseline,1,2,20,0,0,0,1.15985051,1.35305253,1.06452584,2.41311005,1,0,0.7,0,0.25
job_t1,job,job,,1,10a,thc_vs_baseline,1,3,20,0,0,0,1.1387445,1.3466607,1.06222015,2.38383673,1,0,0.75,0,0.25
job_t1,job,job,,1,10a,full_vs_baseline,1,4,20,0,0,0,1.68670151,1.6511713,1.14745098,2.63744422,1,0,1,0,0.25
job_t1,job,job,,1,10a,thc_vs_forward,2,3,20,0,0,0,1,0.99527599,0.960890927,1.01176471,0.4,0.2,0,0,0
job_t1,job,job,,1,10a,backward_vs_forward,2,4,20,0,0,0,1.15706558,1.22033052,1.01228758,1.60833333,0.95,0,0.7,0,0
job_t1,job,job,,1,10a,full_vs_thc,3,4,20,0,0,0,1.14543611,1.22612274,1.03226905,1.59880952,1,0,0.7,0,0
job_t1,job,job,,1,10b,forward_vs_baseline,1,2,20,0,0,0,1.04985075,1.24141031,0.754831933,2.93630952,0.6,0,0.35,0.3,0.25
job_t1,job,job,,1,10b,thc_vs_baseline,1,3,20,0,0,0,1.03386985,1.23514937,0.754831933,2.96314193,0.55,0.05,0.35,0.3,0.25
job_t1,job,job,,1,10b,full_vs_baseline,1,4,20,0,0,0,1.77205882,1.53192041,0.753830228,3.08492647,0.7,0,0.6,0.25,0.35
job_t1,job,job,,1,10b,thc_vs_forward,2,3,20,0,0,0,1,0.994956589,0.976491043,1.01390845,0.15,0.4,0,0,0
job_t1,job,job,,1,10b,backward_vs_forward,2,4,20,0,0,0,1.06661545,1.23401618,0.985394022,1.89720801,0.7,0.15,0.3,0,0
job_t1,job,job,,1,10b,full_vs_thc,3,4,20,0,0,0,1.05926251,1.24027138,0.998550725,1.90692935,0.8,0.1,0.3,0,0
job_t1,job,job,,1,10c,forward_vs_baseline,1,2,20,0,0,0,0.985097059,0.988395723,0.970161186,1.0227983,0.2,0.1,0,0,0
job_t1,job,job,,1,10c,thc_vs_baseline,1,3,20,0,0,0,0.974168335,0.972813414,0.95470182,0.987819077,0,0.05,0,0,0
job_t1,job,job,,1,10c,full_vs_baseline,1,4,20,0,0,0,0.811385512,0.812577892,0.795705484,0.828310165,0,0,0,1,0
job_t1,job,job,,1,10c,thc_vs_forward,2,3,20,0,0,0,0.991416151,0.984234747,0.948582996,1.0057266,0.25,0.15,0,0,0
job_t1,job,job,,1,10c,backward_vs_forward,2,4,20,0,0,0,0.816058299,0.822117977,0.808158543,0.843400762,0,0,0,1,0
job_t1,job,job,,1,10c,full_vs_thc,3,4,20,0,0,0,0.837111801,0.835286479,0.804627398,0.862456291,0,0,0,1,0
job_t1,job,job,,1,11a,forward_vs_baseline,1,2,20,0,0,0,1.18333333,1.17169058,0.778571429,1.67272727,0.6,0.05,0.55,0.3,0.1
job_t1,job,job,,1,11a,thc_vs_baseline,1,3,20,0,0,0,1.18333333,1.17199028,0.778571429,1.67272727,0.6,0.05,0.55,0.25,0.1
job_t1,job,job,,1,11a,full_vs_baseline,1,4,20,0,0,0,1.32142857,1.30306825,0.778571429,2.01428571,0.65,0.05,0.65,0.25,0.2
job_t1,job,job,,1,11a,thc_vs_forward,2,3,20,0,0,0,1,1.00025579,1,1,0.05,0.9,0,0,0
job_t1,job,job,,1,11a,backward_vs_forward,2,4,20,0,0,0,1,1.11212659,1,1.72142857,0.3,0.7,0.15,0,0.05
job_t1,job,job,,1,11a,full_vs_thc,3,4,20,0,0,0,1,1.1118422,1,1.72142857,0.35,0.6,0.15,0,0.05
job_t1,job,job,,1,11b,forward_vs_baseline,1,2,20,0,0,0,0.80026455,0.774437231,0.393333333,1.78571429,0.3,0.05,0.2,0.65,0
job_t1,job,job,,1,11b,thc_vs_baseline,1,3,20,0,0,0,0.792857143,0.771859118,0.393333333,1.78571429,0.25,0.1,0.2,0.65,0
job_t1,job,job,,1,11b,full_vs_baseline,1,4,20,0,0,0,0.792857143,0.77458589,0.393333333,1.78571429,0.3,0,0.2,0.65,0
job_t1,job,job,,1,11b,thc_vs_forward,2,3,20,0,0,0,1,0.996670985,0.966296296,1.00384615,0.1,0.7,0,0,0
job_t1,job,job,,1,11b,backward_vs_forward,2,4,20,0,0,0,1,1.00019196,0.996666667,1.00384615,0.1,0.8,0,0,0
job_t1,job,job,,1,11b,full_vs_thc,3,4,20,0,0,0,1,1.00353273,0.996296296,1.03846154,0.2,0.7,0,0,0
job_t1,job,job,,1,11c,forward_vs_baseline,1,2,20,0,0,0,1.625,1.96837358,0.764705882,7.80962567,0.65,0.05,0.65,0.25,0.3
job_t1,job,job,,1,11c,thc_vs_baseline,1,3,20,0,0,0,1.625,1.97738927,0.807720588,7.80962567,0.65,0.05,0.65,0.25,0.3
job_t1,job,job,,1,11c,full_vs_baseline,1,4,20,0,0,0,1.625,2.29570305,0.807720588,7.80962567,0.8,0,0.75,0.2,0.4
job_t1,job,job,,1,11c,thc_vs_forward,2,3,20,0,0,0,1,1.00458027,1,1.003125,0.1,0.9,0,0,0
job_t1,job,job,,1,11c,backward_vs_forward,2,4,20,0,0,0,1.03125,1.16629438,1,2,0.5,0.45,0.2,0,0.15
job_t1,job,job,,1,11c,full_vs_thc,3,4,20,0,0,0,1,1.16097679,1,2,0.45,0.5,0.2,0,0.15
job_t1,job,job,,1,11d,forward_vs_baseline,1,2,20,0,0,0,0.874176548,1.76134605,0.659090909,11.772807,0.35,0,0.35,0.6,0.35
job_t1,job,job,,1,11d,thc_vs_baseline,1,3,20,0,0,0,0.843137255,1.73440624,0.635090909,11.6811404,0.35,0,0.35,0.6,0.35
job_t1,job,job,,1,11d,full_vs_baseline,1,4,20,0,0,0,1.4869281,2.39151262,0.781904762,12.3863636,0.7,0.05,0.7,0.2,0.35
job_t1,job,job,,1,11d,thc_vs_forward,2,3,20,0,0,0,1,0.984704991,0.947368421,1,0.05,0.55,0,0,0
job_t1,job,job,,1,11d,backward_vs_forward,2,4,20,0,0,0,1.15882353,1.35777556,1.0547619,1.94705882,0.95,0.05,0.55,0,0.1
job_t1,job,job,,1,11d,full_vs_thc,3,4,20,0,0,0,1.19642857,1.37886532,1.05849673,2,1,0,0.65,0,0.2
job_t1,job,job,,1,12a,forward_vs_baseline,1,2,20,0,0,0,1.91935484,2.1885734,1.33967803,3.65268065,1,0,1,0,0.5
job_t1,job,job,,1,12a,thc_vs_baseline,1,3,20,0,0,0,1.9483871,2.20257474,1.3827621,3.73815789,1,0,1,0,0.5
job_t1,job,job,,1,12a,full_vs_baseline,1,4,20,0,0,0,2.35754986,2.68575447,1.59259259,4.67977208,1,0,1,0,0.6
job_t1,job,job,,1,12a,thc_vs_forward,2,3,20,0,0,0,1,1.00639747,0.973285486,1.03344828,0.3,0.55,0,0,0
job_t1,job,job,,1,12a,backward_vs_forward,2,4,20,0,0,0,1.22222222,1.2271713,1.14074074,1.42521368,1,0,0.9,0,0
job_t1,job,job,,1,12a,full_vs_thc,3,4,20,0,0,0,1.20726496,1.21937041,1.11125356,1.41111111,1,0,0.9,0,0
job_t1,job,job,,1,12b,forward_vs_baseline,1,2,20,0,0,0,1.93214286,2.43285478,1.07417453,8.58366935,0.95,0,0.85,0,0.45
job_t1,job,job,,1,12b,thc_vs_baseline,1,3,20,0,0,0,1.96029412,2.42219311,1.0530303,8.58366935,0.95,0,0.85,0,0.45
job_t1,job,job,,1,12b,full_vs_baseline,1,4,20,0,0,0,2.03382353,2.73916805,1.18345588,8.74537634,1,0,0.95,0,0.5
job_t1,job,job,,1,12b,thc_vs_forward,2,3,20,0,0,0,1,0.99561763,0.969501466,1.00294118,0.1,0.65,0,0,0
job_t1,job,job,,1,12b,backward_vs_forward,2,4,20,0,0,0,1,1.12590692,1,1.73333333,0.45,0.55,0.2,0,0
job_t1,job,job,,1,12b,full_vs_thc,3,4,20,0,0,0,1.03175403,1.13086278,1,1.73419355,0.6,0.35,0.2,0,0
job_t1,job,job,,1,12c,forward_vs_baseline,1,2,20,0,0,0,1.65789474,2.00014299,1.31363636,3.26288562,1,0,1,0,0.4
job_t1,job,job,,1,12c,thc_vs_baseline,1,3,20,0,0,0,1.68029872,2.00848457,1.33255814,3.34937016,1,0,1,0,0.4
job_t1,job,job,,1,12c,full_vs_baseline,1,4,20,0,0,0,2.140625,2.49344977,1.55854545,4.40668449,1,0,1,0,0.55
job_t1,job,job,,1,12c,thc_vs_forward,2,3,20,0,0,0,1,1.00417049,0.977219873,1.04761905,0.25,0.5,0,0,0
job_t1,job,job,,1,12c,backward_vs_forward,2,4,20,0,0,0,1.31801471,1.24663576,0.978352941,1.44251337,0.8,0,0.8,0,0
job_t1,job,job,,1,12c,full_vs_thc,3,4,20,0,0,0,1.29857398,1.24145827,0.978352941,1.45454545,0.85,0,0.8,0,0
job_t1,job,job,,1,13a,forward_vs_baseline,1,2,20,0,0,0,7.2375,7.27200367,3.92124489,16.1996429,1,0,1,0,1
job_t1,job,job,,1,13a,thc_vs_baseline,1,3,20,0,0,0,7.2375,7.27297573,3.89621212,16.1699123,1,0,1,0,1
job_t1,job,job,,1,13a,full_vs_baseline,1,4,20,0,0,0,7.64676113,8.04401592,4.24479638,17.9416667,1,0,1,0,1
job_t1,job,job,,1,13a,thc_vs_forward,2,3,20,0,0,0,1,1.00013367,0.982424812,1.01851852,0.2,0.55,0,0,0
job_t1,job,job,,1,13a,backward_vs_forward,2,4,20,0,0,0,1.11269841,1.10616225,1.05121457,1.17463716,1,0,0.55,0,0
job_t1,job,job,,1,13a,full_vs_thc,3,4,20,0,0,0,1.10457516,1.10601441,1.03838897,1.18904209,1,0,0.5,0,0
job_t1,job,job,,1,13b,forward_vs_baseline,1,2,20,0,0,0,3.88893581,5.42323619,1.96461916,14.6178571,1,0,1,0,0.85
job_t1,job,job,,1,13b,thc_vs_baseline,1,3,20,0,0,0,3.8054741,5.40464747,1.96969697,14.6178571,1,0,1,0,0.85
job_t1,job,job,,1,13b,full_vs_baseline,1,4,20,0,0,0,4.86148148,6.40958377,2.60740741,17.6807692,1,0,1,0,1
job_t1,job,job,,1,13b,thc_vs_forward,2,3,20,0,0,0,1,0.996572393,0.969278997,1.0030303,0.1,0.7,0,0,0
job_t1,job,job,,1,13b,backward_vs_forward,2,4,20,0,0,0,1.16880342,1.18187435,1.06923077,1.37179487,0.9,0.1,0.55,0,0
job_t1,job,job,,1,13b,full_vs_thc,3,4,20,0,0,0,1.15384615,1.18593929,1.07307692,1.38689459,0.95,0.05,0.6,0,0
job_t1,job,job,,1,13c,forward_vs_baseline,1,2,20,0,0,0,4.2962963,5.6821796,1.9542735,18.1305195,1,0,1,0,0.85
job_t1,job,job,,1,13c,thc_vs_baseline,1,3,20,0,0,0,4.37321937,5.67185661,1.88888889,18.1305195,1,0,1,0,0.85
job_t1,job,job,,1,13c,full_vs_baseline,1,4,20,0,0,0,5.62406015,6.90263498,2.72857143,22.99,1,0,1,0,1
job_t1,job,job,,1,13c,thc_vs_forward,2,3,20,0,0,0,1,0.99818327,0.996428571,1,0.05,0.85,0,0,0
job_t1,job,job,,1,13c,backward_vs_forward,2,4,20,0,0,0,1.1716792,1.21478648,1,1.555,0.8,0.2,0.55,0,0
job_t1,job,job,,1,13c,full_vs_thc,3,4,20,0,0,0,1.1716792,1.21699744,1,1.555,0.8,0.2,0.55,0,0
job_t1,job,job,,1,13d,forward_vs_baseline,1,2,20,0,0,0,2.63760965,3.0558377,1.51297573,6.47804101,1,0,1,0,0.7
job_t1,job,job,,1,13d,thc_vs_baseline,1,3,20,0,0,0,2.36633881,2.89780195,1.43001403,6.02063679,1,0,1,0,0.7
job_t1,job,job,,1,13d,full_vs_baseline,1,4,20,0,0,0,2.48879597,2.98332791,1.37985589,6.47804101,1,0,1,0,0.65
job_t1,job,job,,1,13d,thc_vs_forward,2,3,20,0,0,0,0.936941964,0.948283983,0.893272901,1.00978089,0.15,0.05,0,0.15,0
job_t1,job,job,,1,13d,backward_vs_forward,2,4,20,0,0,0,0.977011157,0.976271714,0.903343938,1.08398876,0.3,0.15,0.05,0.15,0
job_t1,job,job,,1,13d,full_vs_thc,3,4,20,0,0,0,1.02182661,1.02951408,0.918996112,1.1600295,0.5,0,0.35,0.1,0
job_t1,job,job,,1,14a,forward_vs_baseline,1,2,20,0,0,0,8.30916667,6.55273999,2.77275641,10.35,1,0,1,0,1
job_t1,job,job,,1,14a,thc_vs_baseline,1,3,20,0,0,0,8.21461538,6.55330932,2.69383333,10.35,1,0,1,0,1
job_t1,job,job,,1,14a,full_vs_baseline,1,4,20,0,0,0,8.80434783,7.06109664,3.05,10.7478261,1,0,1,0,1
job_t1,job,job,,1,14a,thc_vs_forward,2,3,20,0,0,0,1,1.00008688,0.961384615,1.04016667,0.15,0.7,0,0,0
job_t1,job,job,,1,14a,backward_vs_forward,2,4,20,0,0,0,1.06620553,1.07757925,1,1.2194617,0.8,0.15,0.2,0,0
job_t1,job,job,,1,14a,full_vs_thc,3,4,20,0,0,0,1.0444664,1.07748563,1,1.1931677,0.75,0.2,0.35,0,0
job_t1,job,job,,1,14b,forward_vs_baseline,1,2,20,0,0,0,7.38621795,5.56180165,2.11846154,9.49583333,1,0,1,0,0.9
job_t1,job,job,,1,14b,thc_vs_baseline,1,3,20,0,0,0,7.5925,5.54158473,2.05416667,9.26333333,1,0,1,0,0.9
job_t1,job,job,,1,14b,full_vs_baseline,1,4,20,0,0,0,7.86956522,5.82403772,2.26141304,9.65108696,1,0,1,0,0.9
job_t1,job,job,,1,14b,thc_vs_forward,2,3,20,0,0,0,1,0.99636504,0.959833333,1.04184783,0.25,0.4,0,0,0
job_t1,job,job,,1,14b,backward_vs_forward,2,4,20,0,0,0,1.04166667,1.04714948,1,1.13405797,0.7,0.25,0.2,0,0
job_t1,job,job,,1,14b,full_vs_thc,3,4,20,0,0,0,1.04257246,1.05096971,0.996,1.1673913,0.65,0.25,0.2,0,0
job_t1,job,job,,1,14c,forward_vs_baseline,1,2,20,0,0,0,5.42765957,4.42478397,2.2725,6.5575,1,0,1,0,0.95
job_t1,job,job,,1,14c,thc_vs_baseline,1,3,20,0,0,0,5.37291667,4.43328064,2.2272045,6.70738676,1,0,1,0,0.95
job_t1,job,job,,1,14c,full_vs_baseline,1,4,20,0,0,0,6.984375,5.51401277,2.77893145,8.17007576,1,0,1,0,1
job_t1,job,job,,1,14c,thc_vs_forward,2,3,20,0,0,0,1,1.00192024,0.975609756,1.02857143,0.4,0.2,0,0,0
job_t1,job,job,,1,14c,backward_vs_forward,2,4,20,0,0,0,1.25,1.24616542,1.153125,1.4125,0.95,0.05,0.95,0,0
job_t1,job,job,,1,14c,full_vs_thc,3,4,20,0,0,0,1.24242424,1.24377706,1.12550403,1.4375,0.95,0.05,0.9,0,0
job_t1,job,job,,1,15a,forward_vs_baseline,1,2,20,0,0,0,1.62921188,1.40099619,1.00791456,1.72303371,0.9,0,0.65,0,0
job_t1,job,job,,1,15a,thc_vs_baseline,1,3,20,0,0,0,1.62101064,1.40031294,1.008779,1.68779367,0.9,0,0.65,0,0
job_t1,job,job,,1,15a,full_vs_baseline,1,4,20,0,0,0,1.77391921,1.55054365,1.09634146,1.91865079,1,0,0.85,0,0.05
job_t1,job,job,,1,15a,thc_vs_forward,2,3,20,0,0,0,1,0.999512314,0.985744681,1.01136364,0.45,0.3,0,0,0
job_t1,job,job,,1,15a,backward_vs_forward,2,4,20,0,0,0,1.09756098,1.10674366,1.05945378,1.17399594,1,0,0.4,0,0
job_t1,job,job,,1,15a,full_vs_thc,3,4,20,0,0,0,1.09638554,1.10728367,1.05945378,1.16365112,1,0,0.35,0,0
job_t1,job,job,,1,15b,forward_vs_baseline,1,2,20,0,0,0,1.90503681,1.6490371,1.06081081,2.31387868,0.9,0.05,0.85,0,0.35
job_t1,job,job,,1,15b,thc_vs_baseline,1,3,20,0,0,0,1.93194654,1.65199866,1.0891129,2.28376359,0.95,0,0.85,0,0.45
job_t1,job,job,,1,15b,full_vs_baseline,1,4,20,0,0,0,2.04532031,1.75035884,1.09863014,2.34262295,0.9,0.05,0.9,0,0.6
job_t1,job,job,,1,15b,thc_vs_forward,2,3,20,0,0,0,1.00625,1.00179593,0.970788043,1.02777778,0.5,0.15,0,0,0
job_t1,job,job,,1,15b,backward_vs_forward,2,4,20,0,0,0,1.06082205,1.06144297,0.983831522,1.14891592,0.75,0.05,0.25,0,0
