dataset_id,benchmark,threads,query,baseline_best_seed,case1_runtime_on_baseline_best_seed,case2_runtime_on_baseline_best_seed,case3_runtime_on_baseline_best_seed,case4_runtime_on_baseline_best_seed,case1_status_on_baseline_best_seed,case2_status_on_baseline_best_seed,case3_status_on_baseline_best_seed,case4_status_on_baseline_best_seed,case2_speedup_vs_baseline_on_anchor,case3_speedup_vs_baseline_on_anchor,case4_speedup_vs_baseline_on_anchor,case1_own_best_runtime,case2_own_best_runtime,case3_own_best_runtime,case4_own_best_runtime,case1_own_best_seed,case2_own_best_seed,case3_own_best_seed,case4_own_best_seed
tpcds_sf10_t64,TPCDS SF10,64,Q59,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q60,7,0.42,0.52,0.52,0.52,success,success,success,success,0.807692308,0.807692308,0.807692308,0.42,0.42,0.42,0.52,7,2,2,0
tpcds_sf10_t64,TPCDS SF10,64,Q61,0,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.42,0.42,0.42,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q62,0,0.21,0.21,0.21,0.32,success,success,success,success,1,1,0.65625,0.21,0.21,0.21,0.21,0,0,0,9
tpcds_sf10_t64,TPCDS SF10,64,Q63,0,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.41,0.32,0.42,0,2,8,0
tpcds_sf10_t64,TPCDS SF10,64,Q64,6,0.73,0.73,0.73,0.73,success,success,success,success,1,1,1,0.73,0.73,0.73,0.73,6,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q65,0,1.85,1.75,1.75,1.34,success,success,success,success,1.05714286,1.05714286,1.38059701,1.85,1.75,1.75,1.34,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q66,0,0.31,0.31,0.32,0.32,success,success,success,success,1,0.96875,0.96875,0.31,0.31,0.31,0.31,0,0,2,12
tpcds_sf10_t64,TPCDS SF10,64,Q67,19,1.97,2,1.99,2.1,success,success,success,success,0.985,0.989949749,0.938095238,1.97,1.98,1.78,2.07,19,2,9,13
tpcds_sf10_t64,TPCDS SF10,64,Q68,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q69,1,0.31,0.32,0.31,0.32,success,success,success,success,0.96875,1,0.96875,0.31,0.31,0.31,0.31,1,0,1,2
tpcds_sf10_t64,TPCDS SF10,64,Q70,0,0.42,0.42,0.42,0.52,success,success,success,success,1,1,0.807692308,0.42,0.42,0.42,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q71,0,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.42,0.42,0.42,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q72,5,0.73,0.52,0.52,0.53,success,success,success,success,1.40384615,1.40384615,1.37735849,0.73,0.42,0.42,0.52,5,0,1,0
tpcds_sf10_t64,TPCDS SF10,64,Q73,3,0.31,0.32,0.32,0.32,success,success,success,success,0.96875,0.96875,0.96875,0.31,0.31,0.31,0.31,3,4,7,2
tpcds_sf10_t64,TPCDS SF10,64,Q74,0,0.62,0.62,0.52,0.93,success,success,success,success,1,1.19230769,0.666666667,0.62,0.52,0.52,0.52,0,14,0,15
tpcds_sf10_t64,TPCDS SF10,64,Q75,0,0.62,0.62,0.62,0.63,success,success,success,success,1,1,0.984126984,0.62,0.62,0.62,0.62,0,0,0,1
tpcds_sf10_t64,TPCDS SF10,64,Q76,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q77,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q78,0,0.83,0.83,0.83,0.94,success,success,success,success,1,1,0.882978723,0.83,0.83,0.83,0.93,0,0,0,1
tpcds_sf10_t64,TPCDS SF10,64,Q79,0,0.42,0.42,0.42,0.52,success,success,success,success,1,1,0.807692308,0.42,0.42,0.42,0.52,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q80,0,0.62,0.62,0.62,0.62,success,success,success,success,1,1,1,0.62,0.62,0.62,0.62,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q81,4,0.31,0.32,0.32,0.32,success,success,success,success,0.96875,0.96875,0.96875,0.31,0.31,0.31,0.31,4,0,0,2
tpcds_sf10_t64,TPCDS SF10,64,Q82,0,0.31,0.31,0.31,0.32,success,success,success,success,1,1,0.96875,0.31,0.31,0.31,0.21,0,0,0,9
tpcds_sf10_t64,TPCDS SF10,64,Q83,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q84,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q85,13,0.31,0.42,0.42,0.42,success,success,success,success,0.738095238,0.738095238,0.738095238,0.31,0.31,0.31,0.31,13,1,3,19
tpcds_sf10_t64,TPCDS SF10,64,Q86,0,0.31,0.31,0.32,0.32,success,success,success,success,1,0.96875,0.96875,0.31,0.31,0.31,0.31,0,0,1,4
tpcds_sf10_t64,TPCDS SF10,64,Q87,0,0.42,0.41,0.42,0.42,success,success,success,success,1.02439024,1,1,0.42,0.41,0.42,0.42,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q88,0,0.42,0.32,0.32,0.42,success,success,success,success,1.3125,1.3125,1,0.42,0.32,0.31,0.42,0,0,5,0
tpcds_sf10_t64,TPCDS SF10,64,Q89,0,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.42,0.42,0.42,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q90,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q91,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q92,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q93,0,0.41,0.42,0.42,0.42,success,success,success,success,0.976190476,0.976190476,0.976190476,0.41,0.41,0.42,0.42,0,19,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q94,6,0.31,0.32,0.32,0.31,success,success,success,success,0.96875,0.96875,1,0.31,0.31,0.31,0.31,6,2,1,0
tpcds_sf10_t64,TPCDS SF10,64,Q95,1,0.62,0.62,0.83,0.32,success,success,success,success,1,0.746987952,1.9375,0.62,0.62,0.73,0.31,1,0,0,3
tpcds_sf10_t64,TPCDS SF10,64,Q96,1,0.21,0.31,0.31,0.31,success,success,success,success,0.677419355,0.677419355,0.677419355,0.21,0.21,0.21,0.31,1,5,3,1
tpcds_sf10_t64,TPCDS SF10,64,Q97,0,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.41,0.42,0.41,0,4,0,13
tpcds_sf10_t64,TPCDS SF10,64,Q98,0,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.41,0.42,0.42,0,10,0,0
tpcds_sf10_t64,TPCDS SF10,64,Q99,0,0.21,0.21,0.21,0.31,success,success,success,success,1,1,0.677419355,0.21,0.21,0.21,0.31,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q01,0,0.72,0.73,1.03,0.73,success,success,success,success,0.98630137,0.699029126,0.98630137,0.72,0.72,0.93,0.72,0,2,5,2
tpcds_sf20_t64,TPCDS SF20,64,Q02,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.42,0.42,0.42,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q03,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.42,0.42,0.42,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q04,0,1.45,2.38,2.48,2.79,success,success,success,success,0.609243697,0.584677419,0.519713262,1.45,2.38,2.38,2.48,0,0,2,6
tpcds_sf20_t64,TPCDS SF20,64,Q05,0,0.83,0.83,1.03,1.03,success,success,success,success,1,0.805825243,0.805825243,0.83,0.83,0.83,0.83,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q06,3,0.42,0.52,0.52,0.52,success,success,success,success,0.807692308,0.807692308,0.807692308,0.42,0.52,0.52,0.52,3,0,0,1
tpcds_sf20_t64,TPCDS SF20,64,Q07,0,0.73,0.73,0.93,0.93,success,success,success,success,1,0.784946237,0.784946237,0.73,0.73,0.73,0.73,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q08,0,1.03,1.03,1.13,1.14,success,success,success,success,1,0.911504425,0.903508772,1.03,1.03,1.03,1.03,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q09,3,0.42,0.53,0.52,0.53,success,success,success,success,0.79245283,0.807692308,0.79245283,0.42,0.42,0.42,0.42,3,7,6,4
tpcds_sf20_t64,TPCDS SF20,64,Q10,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.42,0.41,0.42,0,0,8,3
tpcds_sf20_t64,TPCDS SF20,64,Q11,0,1.04,1.24,1.36,1.96,success,success,success,success,0.838709677,0.764705882,0.530612245,1.04,1.24,1.24,1.76,0,0,2,4
tpcds_sf20_t64,TPCDS SF20,64,Q12,2,0.31,0.32,0.31,0.32,success,success,success,success,0.96875,1,0.96875,0.31,0.31,0.31,0.31,2,0,2,4
tpcds_sf20_t64,TPCDS SF20,64,Q13,0,0.83,0.83,1.04,1.24,success,success,success,success,1,0.798076923,0.669354839,0.83,0.83,0.83,1.04,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q14,9,1.87,2.61,2.6,3.11,success,success,success,success,0.716475096,0.719230769,0.601286174,1.87,2.49,2.49,3.11,9,0,4,4
tpcds_sf20_t64,TPCDS SF20,64,Q15,0,0.21,0.21,0.21,0.31,success,success,success,success,1,1,0.677419355,0.21,0.21,0.21,0.31,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q16,1,0.21,0.21,0.32,0.32,success,success,success,success,1,0.65625,0.65625,0.21,0.21,0.21,0.31,1,0,6,0
tpcds_sf20_t64,TPCDS SF20,64,Q17,1,0.62,0.62,0.73,0.83,success,success,success,success,1,0.849315068,0.746987952,0.62,0.62,0.62,0.62,1,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q18,3,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.31,0.42,0.31,3,1,0,4
tpcds_sf20_t64,TPCDS SF20,64,Q19,0,0.62,0.62,0.73,0.73,success,success,success,success,1,0.849315068,0.849315068,0.62,0.62,0.62,0.62,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q20,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q21,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q22,4,0.31,0.32,0.32,0.42,success,success,success,success,0.96875,0.96875,0.738095238,0.31,0.31,0.32,0.32,4,1,2,10
tpcds_sf20_t64,TPCDS SF20,64,Q23,0,1.56,1.56,1.67,1.67,success,success,success,success,1,0.934131737,0.934131737,1.56,1.56,1.47,1.56,0,0,2,8
tpcds_sf20_t64,TPCDS SF20,64,Q24,0,0.73,0.62,0.83,0.83,success,success,success,success,1.17741935,0.879518072,0.879518072,0.73,0.62,0.73,0.73,0,0,2,5
tpcds_sf20_t64,TPCDS SF20,64,Q25,1,0.73,0.73,0.83,0.93,success,success,success,success,1,0.879518072,0.784946237,0.73,0.73,0.73,0.73,1,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q26,2,0.31,0.32,0.32,0.31,success,success,success,success,0.96875,0.96875,1,0.31,0.31,0.31,0.31,2,0,1,2
tpcds_sf20_t64,TPCDS SF20,64,Q27,0,0.83,0.83,0.93,1.03,success,success,success,success,1,0.892473118,0.805825243,0.83,0.83,0.83,0.83,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q28,0,0.73,0.73,0.83,0.84,success,success,success,success,1,0.879518072,0.869047619,0.73,0.73,0.73,0.73,0,0,4,4
tpcds_sf20_t64,TPCDS SF20,64,Q29,1,0.73,0.73,0.83,0.83,success,success,success,success,1,0.879518072,0.879518072,0.73,0.73,0.73,0.73,1,0,3,3
tpcds_sf20_t64,TPCDS SF20,64,Q30,2,0.31,0.32,0.32,0.31,success,success,success,success,0.96875,0.96875,1,0.31,0.31,0.31,0.31,2,0,4,2
tpcds_sf20_t64,TPCDS SF20,64,Q31,0,0.62,0.62,0.73,0.83,success,success,success,success,1,0.849315068,0.746987952,0.62,0.62,0.62,0.73,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q32,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q33,0,0.62,0.62,0.83,0.83,success,success,success,success,1,0.746987952,0.746987952,0.62,0.62,0.62,0.73,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q34,0,0.52,0.52,0.52,0.62,success,success,success,success,1,1,0.838709677,0.52,0.52,0.42,0.52,0,0,5,3
tpcds_sf20_t64,TPCDS SF20,64,Q35,0,0.52,0.52,0.62,0.63,success,success,success,success,1,0.838709677,0.825396825,0.52,0.52,0.52,0.52,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q36,0,0.62,0.73,0.83,0.93,success,success,success,success,0.849315068,0.746987952,0.666666667,0.62,0.62,0.62,0.83,0,1,2,4
tpcds_sf20_t64,TPCDS SF20,64,Q37,0,0.21,0.21,0.31,0.32,success,success,success,success,1,0.677419355,0.65625,0.21,0.21,0.21,0.21,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q38,0,0.52,0.52,0.52,0.62,success,success,success,success,1,1,0.838709677,0.52,0.52,0.52,0.62,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q39,0,0.31,0.31,0.32,0.32,success,success,success,success,1,0.96875,0.96875,0.31,0.21,0.31,0.21,0,18,3,3
tpcds_sf20_t64,TPCDS SF20,64,Q40,5,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,5,0,2,0
tpcds_sf20_t64,TPCDS SF20,64,Q41,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q42,0,0.42,0.41,0.52,0.52,success,success,success,success,1.02439024,0.807692308,0.807692308,0.42,0.41,0.42,0.41,0,0,2,9
tpcds_sf20_t64,TPCDS SF20,64,Q43,0,0.52,0.52,0.62,0.72,success,success,success,success,1,0.838709677,0.722222222,0.52,0.52,0.52,0.62,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q44,6,8.28,8.49,8.4,8.29,success,success,success,success,0.975265018,0.985714286,0.998793727,8.28,8.19,8.29,8.29,6,13,2,6
tpcds_sf20_t64,TPCDS SF20,64,Q45,3,0.31,0.31,0.31,0.31,success,success,success,success,1,1,1,0.31,0.31,0.31,0.31,3,3,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q46,2,0.73,0.73,0.73,0.93,success,success,success,success,1,1,0.784946237,0.73,0.73,0.73,0.73,2,2,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q47,0,1.14,1.14,1.24,1.24,success,success,success,success,1,0.919354839,0.919354839,1.14,1.14,1.13,1.14,0,0,8,3
tpcds_sf20_t64,TPCDS SF20,64,Q48,0,0.73,0.73,0.83,1.03,success,success,success,success,1,0.879518072,0.708737864,0.73,0.73,0.73,0.83,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q49,0,0.73,0.73,0.93,0.93,success,success,success,success,1,0.784946237,0.784946237,0.73,0.73,0.73,0.73,0,0,2,6
tpcds_sf20_t64,TPCDS SF20,64,Q50,0,0.62,0.52,0.63,0.83,success,success,success,success,1.19230769,0.984126984,0.746987952,0.62,0.52,0.52,0.63,0,0,2,8
tpcds_sf20_t64,TPCDS SF20,64,Q51,7,1.14,1.24,1.25,1.35,success,success,success,success,0.919354839,0.912,0.844444444,1.14,1.14,1.14,1.25,7,12,10,8
tpcds_sf20_t64,TPCDS SF20,64,Q52,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.42,0.42,0.42,0,0,2,3
tpcds_sf20_t64,TPCDS SF20,64,Q53,0,0.52,0.52,0.62,0.73,success,success,success,success,1,0.838709677,0.712328767,0.52,0.52,0.52,0.52,0,0,2,4
tpcds_sf20_t64,TPCDS SF20,64,Q55,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.42,0.42,0.42,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q56,0,0.73,0.73,0.83,0.83,success,success,success,success,1,0.879518072,0.879518072,0.73,0.62,0.62,0.72,0,8,9,7
tpcds_sf20_t64,TPCDS SF20,64,Q57,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.41,0.42,0.42,0,1,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q58,0,0.73,0.73,0.93,0.93,success,success,success,success,1,0.784946237,0.784946237,0.73,0.73,0.73,0.73,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q59,0,0.52,0.52,0.62,0.63,success,success,success,success,1,0.838709677,0.825396825,0.52,0.52,0.52,0.52,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q60,5,0.72,0.73,0.73,0.73,success,success,success,success,0.98630137,0.98630137,0.98630137,0.72,0.73,0.73,0.73,5,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q61,0,0.62,0.62,0.73,0.83,success,success,success,success,1,0.849315068,0.746987952,0.62,0.62,0.62,0.73,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q62,4,0.31,0.32,0.32,0.32,success,success,success,success,0.96875,0.96875,0.96875,0.31,0.32,0.31,0.31,4,0,8,3
tpcds_sf20_t64,TPCDS SF20,64,Q63,0,0.52,0.52,0.62,0.63,success,success,success,success,1,0.838709677,0.825396825,0.52,0.52,0.52,0.52,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q64,6,1.04,1.04,1.14,1.14,success,success,success,success,1,0.912280702,0.912280702,1.04,1.03,1.14,1.14,6,0,3,2
tpcds_sf20_t64,TPCDS SF20,64,Q65,0,0.93,0.93,1.04,1.14,success,success,success,success,1,0.894230769,0.815789474,0.93,0.93,0.93,1.03,0,0,7,2
tpcds_sf20_t64,TPCDS SF20,64,Q66,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.42,0.42,0.42,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q67,11,2.29,2.4,2.39,2.51,success,success,success,success,0.954166667,0.958158996,0.912350598,2.29,2.3,2.3,2.41,11,3,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q68,0,0.73,0.73,0.93,0.93,success,success,success,success,1,0.784946237,0.784946237,0.73,0.73,0.73,0.83,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q69,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.41,0.42,0.42,0,7,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q70,12,0.52,0.63,0.73,0.83,success,success,success,success,0.825396825,0.712328767,0.626506024,0.52,0.63,0.63,0.73,12,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q71,0,0.62,0.62,0.73,0.73,success,success,success,success,1,0.849315068,0.849315068,0.62,0.62,0.62,0.62,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q72,15,0.42,0.42,0.42,0.42,success,success,success,success,1,1,1,0.42,0.42,0.31,0.42,15,1,3,1
tpcds_sf20_t64,TPCDS SF20,64,Q73,1,0.42,0.42,0.52,0.62,success,success,success,success,1,0.807692308,0.677419355,0.42,0.42,0.42,0.52,1,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q74,8,0.73,0.94,0.83,1.35,success,success,success,success,0.776595745,0.879518072,0.540740741,0.73,0.83,0.83,1.35,8,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q75,0,1.03,1.04,1.24,1.24,success,success,success,success,0.990384615,0.830645161,0.830645161,1.03,1.03,1.03,1.14,0,5,7,2
tpcds_sf20_t64,TPCDS SF20,64,Q76,0,0.83,0.83,1.03,1.04,success,success,success,success,1,0.805825243,0.798076923,0.83,0.83,0.83,0.83,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q77,7,0.72,0.73,0.73,0.83,success,success,success,success,0.98630137,0.98630137,0.86746988,0.72,0.73,0.73,0.83,7,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q78,0,1.34,1.34,1.56,1.67,success,success,success,success,1,0.858974359,0.80239521,1.34,1.34,1.34,1.35,0,0,7,2
tpcds_sf20_t64,TPCDS SF20,64,Q79,0,0.62,0.62,0.83,0.83,success,success,success,success,1,0.746987952,0.746987952,0.62,0.62,0.62,0.73,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q80,0,1.03,1.04,1.24,1.14,success,success,success,success,0.990384615,0.830645161,0.903508772,1.03,1.03,1.03,0.93,0,1,7,2
tpcds_sf20_t64,TPCDS SF20,64,Q81,2,0.31,0.31,0.32,0.32,success,success,success,success,1,0.96875,0.96875,0.31,0.31,0.31,0.31,2,0,4,4
tpcds_sf20_t64,TPCDS SF20,64,Q82,0,0.31,0.31,0.32,0.32,success,success,success,success,1,0.96875,0.96875,0.31,0.31,0.31,0.21,0,0,1,4
tpcds_sf20_t64,TPCDS SF20,64,Q83,0,0.21,0.31,0.32,0.31,success,success,success,success,0.677419355,0.65625,0.677419355,0.21,0.31,0.31,0.31,0,0,2,0
tpcds_sf20_t64,TPCDS SF20,64,Q84,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q85,0,0.42,0.42,0.52,0.52,success,success,success,success,1,0.807692308,0.807692308,0.42,0.42,0.42,0.42,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q86,0,0.31,0.32,0.32,0.42,success,success,success,success,0.96875,0.96875,0.738095238,0.31,0.31,0.31,0.31,0,8,1,9
tpcds_sf20_t64,TPCDS SF20,64,Q87,0,0.52,0.52,0.62,0.73,success,success,success,success,1,0.838709677,0.712328767,0.52,0.52,0.52,0.62,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q88,0,0.52,0.52,0.53,0.63,success,success,success,success,1,0.981132075,0.825396825,0.52,0.42,0.42,0.52,0,1,2,5
tpcds_sf20_t64,TPCDS SF20,64,Q89,0,0.52,0.52,0.62,0.73,success,success,success,success,1,0.838709677,0.712328767,0.52,0.52,0.52,0.62,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q90,0,0.21,0.21,0.32,0.32,success,success,success,success,1,0.65625,0.65625,0.21,0.21,0.21,0.21,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q91,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf20_t64,TPCDS SF20,64,Q92,10,0.31,0.32,0.32,0.32,success,success,success,success,0.96875,0.96875,0.96875,0.31,0.31,0.31,0.31,10,3,14,7
tpcds_sf20_t64,TPCDS SF20,64,Q93,0,0.62,0.52,0.62,0.62,success,success,success,success,1.19230769,1,1,0.62,0.52,0.52,0.52,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q94,6,0.41,0.42,0.42,0.32,success,success,success,success,0.976190476,0.976190476,1.28125,0.41,0.42,0.42,0.32,6,0,0,2
tpcds_sf20_t64,TPCDS SF20,64,Q95,0,0.83,0.84,1.25,0.52,success,success,success,success,0.988095238,0.664,1.59615385,0.83,0.83,1.14,0.42,0,1,7,2
tpcds_sf20_t64,TPCDS SF20,64,Q96,3,0.31,0.32,0.32,0.32,success,success,success,success,0.96875,0.96875,0.96875,0.31,0.31,0.32,0.31,3,8,2,6
tpcds_sf20_t64,TPCDS SF20,64,Q97,0,0.62,0.62,0.73,0.73,success,success,success,success,1,0.849315068,0.849315068,0.62,0.62,0.62,0.63,0,0,2,2
tpcds_sf20_t64,TPCDS SF20,64,Q98,0,0.52,0.52,0.62,0.62,success,success,success,success,1,0.838709677,0.838709677,0.52,0.52,0.52,0.52,0,0,1,2
tpcds_sf20_t64,TPCDS SF20,64,Q99,13,0.21,0.22,0.32,0.31,success,success,success,success,0.954545455,0.65625,0.677419355,0.21,0.21,0.31,0.31,13,5,0,11
tpcds_sf50_t64,TPCDS SF50,64,Q01,0,0.83,0.83,1.04,0.83,success,success,success,success,1,0.798076923,1,0.83,0.83,1.03,0.83,0,0,1,0
tpcds_sf50_t64,TPCDS SF50,64,Q02,0,0.83,0.83,0.83,0.83,success,success,success,success,1,1,1,0.83,0.83,0.83,0.83,0,0,0,0
tpcds_sf50_t64,TPCDS SF50,64,Q03,0,1.03,1.03,1.04,1.04,success,success,success,success,1,0.990384615,0.990384615,1.03,1.03,1.03,1.03,0,0,1,1
tpcds_sf50_t64,TPCDS SF50,64,Q04,0,3.72,6.71,6.82,7.23,success,success,success,success,0.554396423,0.545454545,0.514522822,3.72,6.61,6.71,7.11,0,16,2,6
tpcds_sf50_t64,TPCDS SF50,64,Q05,1,2.06,2.17,2.17,2.17,success,success,success,success,0.949308756,0.949308756,0.949308756,2.06,2.16,2.16,2.06,1,0,5,3
tpcds_sf50_t64,TPCDS SF50,64,Q06,0,0.93,0.93,0.93,0.93,success,success,success,success,1,1,1,0.93,0.93,0.93,0.93,0,0,0,0
tpcds_sf50_t64,TPCDS SF50,64,Q07,15,1.86,1.86,1.86,1.96,success,success,success,success,1,1,0.948979592,1.86,1.85,1.86,1.96,15,9,3,0
tpcds_sf50_t64,TPCDS SF50,64,Q08,0,1.65,1.65,1.65,1.65,success,success,success,success,1,1,1,1.65,1.65,1.65,1.65,0,0,0,0
tpcds_sf50_t64,TPCDS SF50,64,Q09,14,1.45,1.47,1.47,1.46,success,success,success,success,0.986394558,0.986394558,0.993150685,1.45,1.45,1.46,1.46,14,3,1,0
tpcds_sf50_t64,TPCDS SF50,64,Q10,0,0.93,0.94,0.94,0.93,success,success,success,success,0.989361702,0.989361702,1,0.93,0.93,0.93,0.93,0,1,1,0
tpcds_sf50_t64,TPCDS SF50,64,Q11,0,2.79,3.41,3.42,4.96,success,success,success,success,0.818181818,0.815789474,0.5625,2.79,3,3,4.85,0,8,8,6
tpcds_sf50_t64,TPCDS SF50,64,Q12,0,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.52,0.52,0.52,0,0,0,0
tpcds_sf50_t64,TPCDS SF50,64,Q13,0,2.16,2.17,2.17,2.59,success,success,success,success,0.995391705,0.995391705,0.833976834,2.16,2.16,2.16,2.27,0,2,7,3
