dataset_id,query,case,k,expected_best_capped_runtime,sampled_oracle_capped_runtime
tpcds_sf100_t8,Q79,1,1,3.725,3.49
tpcds_sf100_t8,Q79,1,2,3.61710526,3.49
tpcds_sf100_t8,Q79,1,3,3.55929825,3.49
tpcds_sf100_t8,Q79,1,5,3.50984778,3.49
tpcds_sf100_t8,Q79,1,10,3.49055376,3.49
tpcds_sf100_t8,Q79,1,20,3.49,3.49
tpcds_sf100_t8,Q79,2,1,2.57,2.57
tpcds_sf100_t8,Q79,2,2,2.57,2.57
tpcds_sf100_t8,Q79,2,3,2.57,2.57
tpcds_sf100_t8,Q79,2,5,2.57,2.57
tpcds_sf100_t8,Q79,2,10,2.57,2.57
tpcds_sf100_t8,Q79,2,20,2.57,2.57
tpcds_sf100_t8,Q79,3,1,2.57,2.57
tpcds_sf100_t8,Q79,3,2,2.57,2.57
tpcds_sf100_t8,Q79,3,3,2.57,2.57
tpcds_sf100_t8,Q79,3,5,2.57,2.57
tpcds_sf100_t8,Q79,3,10,2.57,2.57
tpcds_sf100_t8,Q79,3,20,2.57,2.57
tpcds_sf100_t8,Q79,4,1,2.785,2.77
tpcds_sf100_t8,Q79,4,2,2.77157895,2.77
tpcds_sf100_t8,Q79,4,3,2.77008772,2.77
tpcds_sf100_t8,Q79,4,5,2.77,2.77
tpcds_sf100_t8,Q79,4,10,2.77,2.77
tpcds_sf100_t8,Q79,4,20,2.77,2.77
tpcds_sf100_t8,Q80,1,1,5.0935,5.02
tpcds_sf100_t8,Q80,1,2,5.04926316,5.02
tpcds_sf100_t8,Q80,1,3,5.03368421,5.02
tpcds_sf100_t8,Q80,1,5,5.02480392,5.02
tpcds_sf100_t8,Q80,1,10,5.02105263,5.02
tpcds_sf100_t8,Q80,1,20,5.02,5.02
tpcds_sf100_t8,Q80,2,1,3.2225,3.18
tpcds_sf100_t8,Q80,2,2,3.19526316,3.18
tpcds_sf100_t8,Q80,2,3,3.185,3.18
tpcds_sf100_t8,Q80,2,5,3.18036184,3.18
tpcds_sf100_t8,Q80,2,10,3.18,3.18
tpcds_sf100_t8,Q80,2,20,3.18,3.18
tpcds_sf100_t8,Q80,3,1,3.2245,3.18
tpcds_sf100_t8,Q80,3,2,3.19673684,3.18
tpcds_sf100_t8,Q80,3,3,3.1857807,3.18
tpcds_sf100_t8,Q80,3,5,3.18050116,3.18
tpcds_sf100_t8,Q80,3,10,3.18000005,3.18
tpcds_sf100_t8,Q80,3,20,3.18,3.18
tpcds_sf100_t8,Q80,4,1,2.467,2.46
tpcds_sf100_t8,Q80,4,2,2.46478947,2.46
tpcds_sf100_t8,Q80,4,3,2.46319298,2.46
tpcds_sf100_t8,Q80,4,5,2.46129128,2.46
tpcds_sf100_t8,Q80,4,10,2.46005418,2.46
tpcds_sf100_t8,Q80,4,20,2.46,2.46
tpcds_sf100_t8,Q81,1,1,0.57,0.52
tpcds_sf100_t8,Q81,1,2,0.543684211,0.52
tpcds_sf100_t8,Q81,1,3,0.530526316,0.52
tpcds_sf100_t8,Q81,1,5,0.521625387,0.52
tpcds_sf100_t8,Q81,1,10,0.520000541,0.52
tpcds_sf100_t8,Q81,1,20,0.52,0.52
tpcds_sf100_t8,Q81,2,1,0.57,0.52
tpcds_sf100_t8,Q81,2,2,0.543684211,0.52
tpcds_sf100_t8,Q81,2,3,0.530526316,0.52
tpcds_sf100_t8,Q81,2,5,0.521625387,0.52
tpcds_sf100_t8,Q81,2,10,0.520000541,0.52
tpcds_sf100_t8,Q81,2,20,0.52,0.52
tpcds_sf100_t8,Q81,3,1,0.57,0.52
tpcds_sf100_t8,Q81,3,2,0.543684211,0.52
tpcds_sf100_t8,Q81,3,3,0.530526316,0.52
tpcds_sf100_t8,Q81,3,5,0.521625387,0.52
tpcds_sf100_t8,Q81,3,10,0.520000541,0.52
tpcds_sf100_t8,Q81,3,20,0.52,0.52
tpcds_sf100_t8,Q81,4,1,0.62,0.62
tpcds_sf100_t8,Q81,4,2,0.62,0.62
tpcds_sf100_t8,Q81,4,3,0.62,0.62
tpcds_sf100_t8,Q81,4,5,0.62,0.62
tpcds_sf100_t8,Q81,4,10,0.62,0.62
tpcds_sf100_t8,Q81,4,20,0.62,0.62
tpcds_sf100_t8,Q82,1,1,106.647,1.23
tpcds_sf100_t8,Q82,1,2,37.4337368,1.23
tpcds_sf100_t8,Q82,1,3,13.6296842,1.23
tpcds_sf100_t8,Q82,1,5,2.78256708,1.23
tpcds_sf100_t8,Q82,1,10,1.24096787,1.23
tpcds_sf100_t8,Q82,1,20,1.23,1.23
tpcds_sf100_t8,Q82,2,1,1.4005,1.23
tpcds_sf100_t8,Q82,2,2,1.29552632,1.23
tpcds_sf100_t8,Q82,2,3,1.25561404,1.23
tpcds_sf100_t8,Q82,2,5,1.23349071,1.23
tpcds_sf100_t8,Q82,2,10,1.23000114,1.23
tpcds_sf100_t8,Q82,2,20,1.23,1.23
tpcds_sf100_t8,Q82,3,1,1.395,1.23
tpcds_sf100_t8,Q82,3,2,1.29552632,1.23
tpcds_sf100_t8,Q82,3,3,1.25561404,1.23
tpcds_sf100_t8,Q82,3,5,1.23349071,1.23
tpcds_sf100_t8,Q82,3,10,1.23000114,1.23
tpcds_sf100_t8,Q82,3,20,1.23,1.23
tpcds_sf100_t8,Q82,4,1,0.82,0.82
tpcds_sf100_t8,Q82,4,2,0.82,0.82
tpcds_sf100_t8,Q82,4,3,0.82,0.82
tpcds_sf100_t8,Q82,4,5,0.82,0.82
tpcds_sf100_t8,Q82,4,10,0.82,0.82
tpcds_sf100_t8,Q82,4,20,0.82,0.82
tpcds_sf100_t8,Q83,1,1,0.62,0.62
tpcds_sf100_t8,Q83,1,2,0.62,0.62
tpcds_sf100_t8,Q83,1,3,0.62,0.62
tpcds_sf100_t8,Q83,1,5,0.62,0.62
tpcds_sf100_t8,Q83,1,10,0.62,0.62
tpcds_sf100_t8,Q83,1,20,0.62,0.62
tpcds_sf100_t8,Q83,2,1,0.31,0.31
tpcds_sf100_t8,Q83,2,2,0.31,0.31
tpcds_sf100_t8,Q83,2,3,0.31,0.31
tpcds_sf100_t8,Q83,2,5,0.31,0.31
tpcds_sf100_t8,Q83,2,10,0.31,0.31
tpcds_sf100_t8,Q83,2,20,0.31,0.31
tpcds_sf100_t8,Q83,3,1,0.31,0.31
tpcds_sf100_t8,Q83,3,2,0.31,0.31
tpcds_sf100_t8,Q83,3,3,0.31,0.31
tpcds_sf100_t8,Q83,3,5,0.31,0.31
tpcds_sf100_t8,Q83,3,10,0.31,0.31
tpcds_sf100_t8,Q83,3,20,0.31,0.31
tpcds_sf100_t8,Q83,4,1,0.31,0.31
tpcds_sf100_t8,Q83,4,2,0.31,0.31
tpcds_sf100_t8,Q83,4,3,0.31,0.31
tpcds_sf100_t8,Q83,4,5,0.31,0.31
tpcds_sf100_t8,Q83,4,10,0.31,0.31
tpcds_sf100_t8,Q83,4,20,0.31,0.31
tpcds_sf100_t8,Q84,1,1,0.6805,0.31
tpcds_sf100_t8,Q84,1,2,0.503684211,0.31
tpcds_sf100_t8,Q84,1,3,0.418289474,0.31
tpcds_sf100_t8,Q84,1,5,0.348115325,0.31
tpcds_sf100_t8,Q84,1,10,0.314343134,0.31
tpcds_sf100_t8,Q84,1,20,0.31,0.31
tpcds_sf100_t8,Q84,2,1,0.31,0.31
tpcds_sf100_t8,Q84,2,2,0.31,0.31
tpcds_sf100_t8,Q84,2,3,0.31,0.31
tpcds_sf100_t8,Q84,2,5,0.31,0.31
tpcds_sf100_t8,Q84,2,10,0.31,0.31
tpcds_sf100_t8,Q84,2,20,0.31,0.31
tpcds_sf100_t8,Q84,3,1,0.31,0.31
tpcds_sf100_t8,Q84,3,2,0.31,0.31
tpcds_sf100_t8,Q84,3,3,0.31,0.31
tpcds_sf100_t8,Q84,3,5,0.31,0.31
tpcds_sf100_t8,Q84,3,10,0.31,0.31
tpcds_sf100_t8,Q84,3,20,0.31,0.31
tpcds_sf100_t8,Q84,4,1,0.21,0.21
tpcds_sf100_t8,Q84,4,2,0.21,0.21
tpcds_sf100_t8,Q84,4,3,0.21,0.21
tpcds_sf100_t8,Q84,4,5,0.21,0.21
tpcds_sf100_t8,Q84,4,10,0.21,0.21
tpcds_sf100_t8,Q84,4,20,0.21,0.21
tpcds_sf100_t8,Q85,1,1,1.3575,1.23
tpcds_sf100_t8,Q85,1,2,1.31342105,1.23
tpcds_sf100_t8,Q85,1,3,1.28802632,1.23
tpcds_sf100_t8,Q85,1,5,1.26047149,1.23
tpcds_sf100_t8,Q85,1,10,1.2344969,1.23
tpcds_sf100_t8,Q85,1,20,1.23,1.23
tpcds_sf100_t8,Q85,2,1,1.3835,1.23
tpcds_sf100_t8,Q85,2,2,1.32926316,1.23
tpcds_sf100_t8,Q85,2,3,1.30307018,1.23
tpcds_sf100_t8,Q85,2,5,1.2747162,1.23
tpcds_sf100_t8,Q85,2,10,1.24157895,1.23
tpcds_sf100_t8,Q85,2,20,1.23,1.23
tpcds_sf100_t8,Q85,3,1,1.48,1.34
tpcds_sf100_t8,Q85,3,2,1.43526316,1.34
tpcds_sf100_t8,Q85,3,3,1.41017544,1.34
tpcds_sf100_t8,Q85,3,5,1.38153767,1.34
tpcds_sf100_t8,Q85,3,10,1.35052686,1.34
tpcds_sf100_t8,Q85,3,20,1.34,1.34
tpcds_sf100_t8,Q85,4,1,1.525,1.23
tpcds_sf100_t8,Q85,4,2,1.45268421,1.23
tpcds_sf100_t8,Q85,4,3,1.41130702,1.23
tpcds_sf100_t8,Q85,4,5,1.36084881,1.23
tpcds_sf100_t8,Q85,4,10,1.29568111,1.23
tpcds_sf100_t8,Q85,4,20,1.23,1.23
tpcds_sf100_t8,Q86,1,1,0.9285,0.92
tpcds_sf100_t8,Q86,1,2,0.927157895,0.92
tpcds_sf100_t8,Q86,1,3,0.925964912,0.92
tpcds_sf100_t8,Q86,1,5,0.923991228,0.92
tpcds_sf100_t8,Q86,1,10,0.921052632,0.92
tpcds_sf100_t8,Q86,1,20,0.92,0.92
tpcds_sf100_t8,Q86,2,1,0.9295,0.92
tpcds_sf100_t8,Q86,2,2,0.929,0.92
tpcds_sf100_t8,Q86,2,3,0.9285,0.92
tpcds_sf100_t8,Q86,2,5,0.9275,0.92
tpcds_sf100_t8,Q86,2,10,0.925,0.92
tpcds_sf100_t8,Q86,2,20,0.92,0.92
tpcds_sf100_t8,Q86,3,1,0.93,0.93
tpcds_sf100_t8,Q86,3,2,0.93,0.93
tpcds_sf100_t8,Q86,3,3,0.93,0.93
tpcds_sf100_t8,Q86,3,5,0.93,0.93
tpcds_sf100_t8,Q86,3,10,0.93,0.93
tpcds_sf100_t8,Q86,3,20,0.93,0.93
tpcds_sf100_t8,Q86,4,1,0.935,0.93
tpcds_sf100_t8,Q86,4,2,0.93,0.93
tpcds_sf100_t8,Q86,4,3,0.93,0.93
tpcds_sf100_t8,Q86,4,5,0.93,0.93
tpcds_sf100_t8,Q86,4,10,0.93,0.93
tpcds_sf100_t8,Q86,4,20,0.93,0.93
tpcds_sf100_t8,Q87,1,1,4.9355,4.92
tpcds_sf100_t8,Q87,1,2,4.92157895,4.92
tpcds_sf100_t8,Q87,1,3,4.92008772,4.92
tpcds_sf100_t8,Q87,1,5,4.92,4.92
tpcds_sf100_t8,Q87,1,10,4.92,4.92
tpcds_sf100_t8,Q87,1,20,4.92,4.92
tpcds_sf100_t8,Q87,2,1,5.059,5.02
tpcds_sf100_t8,Q87,2,2,5.03594737,5.02
tpcds_sf100_t8,Q87,2,3,5.02891228,5.02
tpcds_sf100_t8,Q87,2,5,5.02556502,5.02
tpcds_sf100_t8,Q87,2,10,5.02236842,5.02
tpcds_sf100_t8,Q87,2,20,5.02,5.02
tpcds_sf100_t8,Q87,3,1,6.1735,6.05
tpcds_sf100_t8,Q87,3,2,6.14873684,6.05
tpcds_sf100_t8,Q87,3,3,6.14105263,6.05
tpcds_sf100_t8,Q87,3,5,6.12899123,6.05
tpcds_sf100_t8,Q87,3,10,6.10105263,6.05
tpcds_sf100_t8,Q87,3,20,6.05,6.05
tpcds_sf100_t8,Q87,4,1,4.5245,4.51
tpcds_sf100_t8,Q87,4,2,4.51284211,4.51
tpcds_sf100_t8,Q87,4,3,4.51105263,4.51
tpcds_sf100_t8,Q87,4,5,4.51016254,4.51
tpcds_sf100_t8,Q87,4,10,4.51000005,4.51
tpcds_sf100_t8,Q87,4,20,4.51,4.51
tpcds_sf100_t8,Q88,1,1,7.0765,6.46
tpcds_sf100_t8,Q88,1,2,6.82078947,6.46
tpcds_sf100_t8,Q88,1,3,6.70897368,6.46
tpcds_sf100_t8,Q88,1,5,6.60516705,6.46
tpcds_sf100_t8,Q88,1,10,6.51622876,6.46
tpcds_sf100_t8,Q88,1,20,6.46,6.46
tpcds_sf100_t8,Q88,2,1,3.585,3.49
tpcds_sf100_t8,Q88,2,2,3.57052632,3.49
tpcds_sf100_t8,Q88,2,3,3.56157895,3.49
tpcds_sf100_t8,Q88,2,5,3.54526316,3.49
tpcds_sf100_t8,Q88,2,10,3.51368421,3.49
tpcds_sf100_t8,Q88,2,20,3.49,3.49
tpcds_sf100_t8,Q88,3,1,3.595,3.49
tpcds_sf100_t8,Q88,3,2,3.57210526,3.49
tpcds_sf100_t8,Q88,3,3,3.56166667,3.49
tpcds_sf100_t8,Q88,3,5,3.54526316,3.49
tpcds_sf100_t8,Q88,3,10,3.51368421,3.49
tpcds_sf100_t8,Q88,3,20,3.49,3.49
tpcds_sf100_t8,Q88,4,1,3.726,3.59
tpcds_sf100_t8,Q88,4,2,3.68531579,3.59
tpcds_sf100_t8,Q88,4,3,3.66649123,3.59
tpcds_sf100_t8,Q88,4,5,3.64562436,3.59
tpcds_sf100_t8,Q88,4,10,3.61368421,3.59
tpcds_sf100_t8,Q88,4,20,3.59,3.59
tpcds_sf100_t8,Q89,1,1,2.376,1.85
tpcds_sf100_t8,Q89,1,2,2.13757895,1.85
tpcds_sf100_t8,Q89,1,3,2.00815789,1.85
tpcds_sf100_t8,Q89,1,5,1.89566757,1.85
tpcds_sf100_t8,Q89,1,10,1.85078947,1.85
tpcds_sf100_t8,Q89,1,20,1.85,1.85
tpcds_sf100_t8,Q89,2,1,1.49,1.44
tpcds_sf100_t8,Q89,2,2,1.46368421,1.44
tpcds_sf100_t8,Q89,2,3,1.45052632,1.44
tpcds_sf100_t8,Q89,2,5,1.44162539,1.44
tpcds_sf100_t8,Q89,2,10,1.44000054,1.44
tpcds_sf100_t8,Q89,2,20,1.44,1.44
tpcds_sf100_t8,Q89,3,1,1.49,1.44
tpcds_sf100_t8,Q89,3,2,1.46368421,1.44
tpcds_sf100_t8,Q89,3,3,1.45052632,1.44
tpcds_sf100_t8,Q89,3,5,1.44162539,1.44
tpcds_sf100_t8,Q89,3,10,1.44000054,1.44
tpcds_sf100_t8,Q89,3,20,1.44,1.44
tpcds_sf100_t8,Q89,4,1,1.58,1.54
tpcds_sf100_t8,Q89,4,2,1.55473684,1.54
tpcds_sf100_t8,Q89,4,3,1.54491228,1.54
tpcds_sf100_t8,Q89,4,5,1.5403612,1.54
tpcds_sf100_t8,Q89,4,10,1.54,1.54
tpcds_sf100_t8,Q89,4,20,1.54,1.54
tpcds_sf100_t8,Q90,1,1,0.695,0.62
tpcds_sf100_t8,Q90,1,2,0.661578947,0.62
tpcds_sf100_t8,Q90,1,3,0.645087719,0.62
tpcds_sf100_t8,Q90,1,5,0.628301084,0.62
tpcds_sf100_t8,Q90,1,10,0.620154799,0.62
tpcds_sf100_t8,Q90,1,20,0.62,0.62
tpcds_sf100_t8,Q90,2,1,0.41,0.41
tpcds_sf100_t8,Q90,2,2,0.41,0.41
tpcds_sf100_t8,Q90,2,3,0.41,0.41
tpcds_sf100_t8,Q90,2,5,0.41,0.41
tpcds_sf100_t8,Q90,2,10,0.41,0.41
tpcds_sf100_t8,Q90,2,20,0.41,0.41
tpcds_sf100_t8,Q90,3,1,0.41,0.41
tpcds_sf100_t8,Q90,3,2,0.41,0.41
tpcds_sf100_t8,Q90,3,3,0.41,0.41
tpcds_sf100_t8,Q90,3,5,0.41,0.41
tpcds_sf100_t8,Q90,3,10,0.41,0.41
tpcds_sf100_t8,Q90,3,20,0.41,0.41
tpcds_sf100_t8,Q90,4,1,0.41,0.41
tpcds_sf100_t8,Q90,4,2,0.41,0.41
tpcds_sf100_t8,Q90,4,3,0.41,0.41
tpcds_sf100_t8,Q90,4,5,0.41,0.41
tpcds_sf100_t8,Q90,4,10,0.41,0.41
tpcds_sf100_t8,Q90,4,20,0.41,0.41
tpcds_sf100_t8,Q91,1,1,0.21,0.21
tpcds_sf100_t8,Q91,1,2,0.21,0.21
tpcds_sf100_t8,Q91,1,3,0.21,0.21
tpcds_sf100_t8,Q91,1,5,0.21,0.21
tpcds_sf100_t8,Q91,1,10,0.21,0.21
tpcds_sf100_t8,Q91,1,20,0.21,0.21
tpcds_sf100_t8,Q91,2,1,0.165,0.11
tpcds_sf100_t8,Q91,2,2,0.138947368,0.11
tpcds_sf100_t8,Q91,2,3,0.124473684,0.11
tpcds_sf100_t8,Q91,2,5,0.112979876,0.11
tpcds_sf100_t8,Q91,2,10,0.110005954,0.11
tpcds_sf100_t8,Q91,2,20,0.11,0.11
tpcds_sf100_t8,Q91,3,1,0.16,0.11
tpcds_sf100_t8,Q91,3,2,0.133684211,0.11
tpcds_sf100_t8,Q91,3,3,0.120526316,0.11
tpcds_sf100_t8,Q91,3,5,0.111625387,0.11
tpcds_sf100_t8,Q91,3,10,0.110000541,0.11
tpcds_sf100_t8,Q91,3,20,0.11,0.11
tpcds_sf100_t8,Q91,4,1,0.14,0.11
tpcds_sf100_t8,Q91,4,2,0.117894737,0.11
tpcds_sf100_t8,Q91,4,3,0.111754386,0.11
tpcds_sf100_t8,Q91,4,5,0.1100387,0.11
tpcds_sf100_t8,Q91,4,10,0.11,0.11
tpcds_sf100_t8,Q91,4,20,0.11,0.11
tpcds_sf100_t8,Q92,1,1,0.765,0.72
tpcds_sf100_t8,Q92,1,2,0.738947368,0.72
tpcds_sf100_t8,Q92,1,3,0.727368421,0.72
tpcds_sf100_t8,Q92,1,5,0.720812693,0.72
tpcds_sf100_t8,Q92,1,10,0.72,0.72
tpcds_sf100_t8,Q92,1,20,0.72,0.72
tpcds_sf100_t8,Q92,2,1,0.62,0.62
tpcds_sf100_t8,Q92,2,2,0.62,0.62
tpcds_sf100_t8,Q92,2,3,0.62,0.62
tpcds_sf100_t8,Q92,2,5,0.62,0.62
tpcds_sf100_t8,Q92,2,10,0.62,0.62
tpcds_sf100_t8,Q92,2,20,0.62,0.62
tpcds_sf100_t8,Q92,3,1,0.62,0.62
tpcds_sf100_t8,Q92,3,2,0.62,0.62
tpcds_sf100_t8,Q92,3,3,0.62,0.62
tpcds_sf100_t8,Q92,3,5,0.62,0.62
tpcds_sf100_t8,Q92,3,10,0.62,0.62
tpcds_sf100_t8,Q92,3,20,0.62,0.62
tpcds_sf100_t8,Q92,4,1,0.52,0.52
tpcds_sf100_t8,Q92,4,2,0.52,0.52
tpcds_sf100_t8,Q92,4,3,0.52,0.52
tpcds_sf100_t8,Q92,4,5,0.52,0.52
tpcds_sf100_t8,Q92,4,10,0.52,0.52
tpcds_sf100_t8,Q92,4,20,0.52,0.52
tpcds_sf100_t8,Q93,1,1,5.9605,5.85
tpcds_sf100_t8,Q93,1,2,5.94157895,5.85
tpcds_sf100_t8,Q93,1,3,5.93508772,5.85
tpcds_sf100_t8,Q93,1,5,5.925,5.85
tpcds_sf100_t8,Q93,1,10,5.9,5.85
tpcds_sf100_t8,Q93,1,20,5.85,5.85
tpcds_sf100_t8,Q93,2,1,3.995,3.9
tpcds_sf100_t8,Q93,2,2,3.99,3.9
tpcds_sf100_t8,Q93,2,3,3.985,3.9
tpcds_sf100_t8,Q93,2,5,3.975,3.9
tpcds_sf100_t8,Q93,2,10,3.95,3.9
tpcds_sf100_t8,Q93,2,20,3.9,3.9
tpcds_sf100_t8,Q93,3,1,4.7255,4.62
tpcds_sf100_t8,Q93,3,2,4.71052632,4.62
tpcds_sf100_t8,Q93,3,3,4.705,4.62
tpcds_sf100_t8,Q93,3,5,4.695,4.62
tpcds_sf100_t8,Q93,3,10,4.67,4.62
tpcds_sf100_t8,Q93,3,20,4.62,4.62
tpcds_sf100_t8,Q93,4,1,4,3.9
tpcds_sf100_t8,Q93,4,2,3.99,3.9
tpcds_sf100_t8,Q93,4,3,3.985,3.9
tpcds_sf100_t8,Q93,4,5,3.975,3.9
tpcds_sf100_t8,Q93,4,10,3.95,3.9
tpcds_sf100_t8,Q93,4,20,3.9,3.9
tpcds_sf100_t8,Q94,1,1,0.9035,0.82
tpcds_sf100_t8,Q94,1,2,0.884263158,0.82
tpcds_sf100_t8,Q94,1,3,0.869429825,0.82
tpcds_sf100_t8,Q94,1,5,0.84818692,0.82
tpcds_sf100_t8,Q94,1,10,0.824334365,0.82
tpcds_sf100_t8,Q94,1,20,0.82,0.82
tpcds_sf100_t8,Q94,2,1,0.815,0.72
tpcds_sf100_t8,Q94,2,2,0.81,0.72
tpcds_sf100_t8,Q94,2,3,0.805,0.72
tpcds_sf100_t8,Q94,2,5,0.795,0.72
tpcds_sf100_t8,Q94,2,10,0.77,0.72
tpcds_sf100_t8,Q94,2,20,0.72,0.72
tpcds_sf100_t8,Q94,3,1,0.79,0.72
tpcds_sf100_t8,Q94,3,2,0.767894737,0.72
tpcds_sf100_t8,Q94,3,3,0.751929825,0.72
tpcds_sf100_t8,Q94,3,5,0.732912797,0.72
tpcds_sf100_t8,Q94,3,10,0.720541796,0.72
tpcds_sf100_t8,Q94,3,20,0.72,0.72
tpcds_sf100_t8,Q94,4,1,0.815,0.72
tpcds_sf100_t8,Q94,4,2,0.81,0.72
tpcds_sf100_t8,Q94,4,3,0.805,0.72
tpcds_sf100_t8,Q94,4,5,0.795,0.72
tpcds_sf100_t8,Q94,4,10,0.77,0.72
tpcds_sf100_t8,Q94,4,20,0.72,0.72
tpcds_sf100_t8,Q95,1,1,17.706,17.4
tpcds_sf100_t8,Q95,1,2,17.5961053,17.4
tpcds_sf100_t8,Q95,1,3,17.5534912,17.4
tpcds_sf100_t8,Q95,1,5,17.5042718,17.4
tpcds_sf100_t8,Q95,1,10,17.4385967,17.4
tpcds_sf100_t8,Q95,1,20,17.4,17.4
tpcds_sf100_t8,Q95,2,1,17.6325,17.41
tpcds_sf100_t8,Q95,2,2,17.5439474,17.41
tpcds_sf100_t8,Q95,2,3,17.5089912,17.41
tpcds_sf100_t8,Q95,2,5,17.4736133,17.41
tpcds_sf100_t8,Q95,2,10,17.433839,17.41
tpcds_sf100_t8,Q95,2,20,17.41,17.41
tpcds_sf100_t8,Q95,3,1,25.974,24.99
tpcds_sf100_t8,Q95,3,2,25.6557368,24.99
tpcds_sf100_t8,Q95,3,3,25.4886404,24.99
tpcds_sf100_t8,Q95,3,5,25.2852245,24.99
tpcds_sf100_t8,Q95,3,10,25.0673232,24.99
tpcds_sf100_t8,Q95,3,20,24.99,24.99
tpcds_sf100_t8,Q95,4,1,1.94,1.85
tpcds_sf100_t8,Q95,4,2,1.93052632,1.85
tpcds_sf100_t8,Q95,4,3,1.92157895,1.85
tpcds_sf100_t8,Q95,4,5,1.90526316,1.85
tpcds_sf100_t8,Q95,4,10,1.87368421,1.85
tpcds_sf100_t8,Q95,4,20,1.85,1.85
tpcds_sf100_t8,Q96,1,1,1.195,1.13
tpcds_sf100_t8,Q96,1,2,1.17105263,1.13
tpcds_sf100_t8,Q96,1,3,1.15508772,1.13
tpcds_sf100_t8,Q96,1,5,1.13830108,1.13
tpcds_sf100_t8,Q96,1,10,1.1301548,1.13
tpcds_sf100_t8,Q96,1,20,1.13,1.13
tpcds_sf100_t8,Q96,2,1,0.82,0.82
tpcds_sf100_t8,Q96,2,2,0.82,0.82
tpcds_sf100_t8,Q96,2,3,0.82,0.82
tpcds_sf100_t8,Q96,2,5,0.82,0.82
tpcds_sf100_t8,Q96,2,10,0.82,0.82
tpcds_sf100_t8,Q96,2,20,0.82,0.82
tpcds_sf100_t8,Q96,3,1,0.82,0.82
tpcds_sf100_t8,Q96,3,2,0.82,0.82
tpcds_sf100_t8,Q96,3,3,0.82,0.82
tpcds_sf100_t8,Q96,3,5,0.82,0.82
tpcds_sf100_t8,Q96,3,10,0.82,0.82
tpcds_sf100_t8,Q96,3,20,0.82,0.82
tpcds_sf100_t8,Q96,4,1,0.82,0.82
tpcds_sf100_t8,Q96,4,2,0.82,0.82
tpcds_sf100_t8,Q96,4,3,0.82,0.82
tpcds_sf100_t8,Q96,4,5,0.82,0.82
tpcds_sf100_t8,Q96,4,10,0.82,0.82
tpcds_sf100_t8,Q96,4,20,0.82,0.82
tpcds_sf100_t8,Q97,1,1,4.795,4.72
tpcds_sf100_t8,Q97,1,2,4.77526316,4.72
tpcds_sf100_t8,Q97,1,3,4.75991228,4.72
tpcds_sf100_t8,Q97,1,5,4.7393692,4.72
tpcds_sf100_t8,Q97,1,10,4.72162539,4.72
tpcds_sf100_t8,Q97,1,20,4.72,4.72
tpcds_sf100_t8,Q97,2,1,4.795,4.72
tpcds_sf100_t8,Q97,2,2,4.77526316,4.72
tpcds_sf100_t8,Q97,2,3,4.75991228,4.72
tpcds_sf100_t8,Q97,2,5,4.7393692,4.72
tpcds_sf100_t8,Q97,2,10,4.72162539,4.72
tpcds_sf100_t8,Q97,2,20,4.72,4.72
tpcds_sf100_t8,Q97,3,1,4.7775,4.62
tpcds_sf100_t8,Q97,3,2,4.73947368,4.62
tpcds_sf100_t8,Q97,3,3,4.7195614,4.62
tpcds_sf100_t8,Q97,3,5,4.69798052,4.62
tpcds_sf100_t8,Q97,3,10,4.67000595,4.62
tpcds_sf100_t8,Q97,3,20,4.62,4.62
tpcds_sf100_t8,Q97,4,1,4.8915,4.82
tpcds_sf100_t8,Q97,4,2,4.86521053,4.82
tpcds_sf100_t8,Q97,4,3,4.84770175,4.82
tpcds_sf100_t8,Q97,4,5,4.82927309,4.82
tpcds_sf100_t8,Q97,4,10,4.82019707,4.82
tpcds_sf100_t8,Q97,4,20,4.82,4.82
tpcds_sf100_t8,Q98,1,1,1.535,1.44
tpcds_sf100_t8,Q98,1,2,1.53,1.44
tpcds_sf100_t8,Q98,1,3,1.525,1.44
tpcds_sf100_t8,Q98,1,5,1.515,1.44
tpcds_sf100_t8,Q98,1,10,1.49,1.44
tpcds_sf100_t8,Q98,1,20,1.44,1.44
tpcds_sf100_t8,Q98,2,1,1.13,1.13
tpcds_sf100_t8,Q98,2,2,1.13,1.13
tpcds_sf100_t8,Q98,2,3,1.13,1.13
tpcds_sf100_t8,Q98,2,5,1.13,1.13
tpcds_sf100_t8,Q98,2,10,1.13,1.13
tpcds_sf100_t8,Q98,2,20,1.13,1.13
tpcds_sf100_t8,Q98,3,1,1.13,1.13
tpcds_sf100_t8,Q98,3,2,1.13,1.13
tpcds_sf100_t8,Q98,3,3,1.13,1.13
tpcds_sf100_t8,Q98,3,5,1.13,1.13
tpcds_sf100_t8,Q98,3,10,1.13,1.13
tpcds_sf100_t8,Q98,3,20,1.13,1.13
tpcds_sf100_t8,Q98,4,1,1.13,1.13
tpcds_sf100_t8,Q98,4,2,1.13,1.13
tpcds_sf100_t8,Q98,4,3,1.13,1.13
tpcds_sf100_t8,Q98,4,5,1.13,1.13
tpcds_sf100_t8,Q98,4,10,1.13,1.13
tpcds_sf100_t8,Q98,4,20,1.13,1.13
tpcds_sf100_t8,Q99,1,1,1.13,1.13
tpcds_sf100_t8,Q99,1,2,1.13,1.13
tpcds_sf100_t8,Q99,1,3,1.13,1.13
tpcds_sf100_t8,Q99,1,5,1.13,1.13
tpcds_sf100_t8,Q99,1,10,1.13,1.13
